,feature_names,target_names,task_id
1794,"('Altitude', 'oxygenconcentration')",riskofaltitudesickness,1794
1795,"('Calorieintake', 'activitylevel')",weightchange,1795
1796,"('Snowfallrate', 'temperature')",avalancherisk,1796
1797,"('Numberofcandidates', 'voterturnout')",electionresult,1797
1798,"('Populationdensity', 'violentcrimerate')",policestaffingneed,1798
1799,"('Smokingduration', 'cigarettesperday')",lungcancerrisk,1799
1800,"('Fatintake', 'cholesterollevel')",heartdiseaserisk,1800
1801,"('Radiationdose', 'exposuretime')",celldamage,1801
1802,"('Atmosphericpressure', 'temperaturegradient')",windspeed,1802
1803,"('Massofglacier', 'temperaturerise')",sealevelchange,1803
1804,"('Oceantemperature', 'planktongrowth')",fishyield,1804
1805,"('Numberofcases', 'hospitalcapacity')",lockdownlevel,1805
1806,"('Enginepower', 'vehicleweight')",topspeed,1806
1807,"('Roadlength', 'maintenancebudget')",conditionrating,1807
1808,"('Supplychaindisruption', 'inventorylevel')",productavailability,1808
1809,"('Geneticdiversity', 'populationsize')",extinctionrisk,1809
1810,"('Pollencount', 'precipitation')",allergyseverity,1810
1811,"('Totaltrainingexamples', 'modelparameters')",predictiveaccuracy,1811
1812,"('Surfacearea', 'permeability')",absorptionrate,1812
1813,"('Viscosity', 'flowrate')",pressuredrop,1813
1814,"('Stockvolatility', 'portfoliodiversity')",investmentrisk,1814
1815,"('Waveamplitude', 'seafloorshape')",tsunamiheight,1815
1816,"('Signalstrength', 'interferencelevel')",datathroughput,1816
1817,"('Componentreliability', 'redundancylevel')",systemfailurerate,1817
1818,"('Viralload', 'immuneresponse')",infectionseverity,1818
1819,"('Soundintensity', 'distance')",perceivedloudness,1819
1820,"('Neuralnetworksize', 'trainingtime')",modelaccuracy,1820
1821,"('Starluminosity', 'surfacetemperature')",supernovalikelihood,1821
1822,"('Faultlinepressure', 'regionaltremors')",earthquakeprobability,1822
1823,"('Medicationdose', 'patientweight')",therapeuticlevel,1823
1824,"('Structuralweakness', 'windspeed')",buildingcollapserisk,1824
1825,"('Speciesrichness', 'habitatarea')",conservationvalue,1825
1826,"('Icesheetsize', 'oceancurrents')",climatestability,1826
1827,"('Financialleverage', 'interestrates')",defaultrisk,1827
1828,"('Forestdensity', 'rainfall')",firerisk,1828
1829,"('Fatiguelevel', 'restintervals')",injuryrisk,1829
1830,"('Impulsestrength', 'mass')",changeinmomentum,1830
1831,"('Potentialdifference', 'resistance')",electriccurrent,1831
1832,"('Income', 'expenses')",assets,1832
1833,"('Exerciseamount', 'fitnesslevel')",healthoutcomes,1833
1834,"('Studytime', 'innateability')",examperformance,1834
1835,"('Supply', 'demand')",marketpricestability,1835
1836,"('Mutationrate', 'populationsize')",geneticdrift,1836
1837,"('Platespeed', 'magmasupply')",eruptionlikelihood,1837
1838,"('Funding', 'enrollment')",graduationnumbers,1838
1839,"('Practice', 'reflexes')",gamingperformance,1839
1840,"('UVexposure', 'ozonelayerthickness')",DNAdamage,1840
1841,"('Maternalhealth', 'prenatalcare')",infantmortalityrisk,1841
1842,"('Geneticpredisposition', 'lifestylefactors')",diseaselikelihood,1842
1843,"('Engineefficiency', 'payloadmass')",fuelrequirements,1843
1844,"('Constructionvariables', 'safetyfactors')",buildingcosts,1844
1845,"('Interestrates', 'debtlevels')",recessionrisk,1845
1846,"('Speciespopulationsize', 'climatefactors')",extinctionrisk,1846
1847,"('Drugdose', 'individualvariation')",treatmentefficacy,1847
1848,"('Batterychemistry', 'chargelevel')",vehiclerange,1848
1849,"('Policysupport', 'publicapproval')",politicalsuccess,1849
1850,"('Rainfall', 'soilconditions')",agriculturalproductivity,1850
1851,"('Innovationlevel', 'competition')",startupsuccess,1851
1852,"('Fatiguefactors', 'restperiods')",injuryrate,1852
1853,"('Virusproperties', 'countermeasures')",pandemicextent,1853
1854,"('Position', 'velocity')",kineticenergy,1854
1855,"('Reminders', 'motivationlevel')",medicationadherence,1855
1856,"('Educationaccess', 'teacherquality')",learningoutcomes,1856
1857,"('Frequency', 'voltage')",electromagneticradiation,1857
1858,"('Incentives', 'administrativeefficiency')",policygoals,1858
1859,"('Diet', 'genetics')",lifespan,1859
1860,"('Velocity', 'turbulence')",fuelefficiency,1860
1861,"('Moodstability', 'socialsupport')",suiciderisk,1861
1862,"('Urbanheat', 'infrastructure')",publichealthimpact,1862
1863,"('Sensitivity', 'specificity')",diagnosticaccuracy,1863
1864,"('Hoursstudied', 'IQscore')",Testscore,1864
1865,"('Precipitation', 'Temperature')",Cropyield,1865
1866,"('Foodintake', 'Exercise')",Bodyweight,1866
1867,"('Studytime', 'PreviousGPA')",CurrentGPA,1867
1868,"('Capitalinvested', 'Marketvolatility')",Investmentreturn,1868
1869,"('Fertilizerused', 'Soilacidity')",Plantheight,1869
1870,"('Drugdosage', 'Bodyweight')",Drugresponse,1870
1871,"('Width', 'Length')",Area,1871
1872,"('Velocity', 'Accelerationrate')",Displacement,1872
1873,"('Interestrate', 'Loanterm')",Totalinterest,1873
1874,"('Caloricintake', 'Basalmetabolicrate')",Weightchange,1874
1875,"('Purchaseprice', 'Manufacturingcost')",Profitmargin,1875
1876,"('Age', 'Income')",Savingsamount,1876
1877,"('Proteinintake', 'Fatintake')",Calorielevel,1877
1878,"('Sugarlevel', 'Insulindose')",Bloodglucose,1878
1879,"('Enginesize', 'Fuelefficiency')",Miles,1879
1880,"('Inflationrate', 'Incomegrowth')",Standardofliving,1880
1881,"('Traininghours', 'Experiencelevel')",Jobperformance,1881
1882,"('Studyhours', 'Caffeinedose')",Alertnesslevel,1882
1883,"('Budget', 'Actualspending')",Variance,1883
1884,"('Stepswalked', 'Exerciseintensity')",Caloriesburned,1884
1885,"('Tuitionfees', 'Scholarships')",Studentdebt,1885
1886,"('Crimerate', 'Policefunding')",Publicsafety,1886
1887,"('Reheatingtime', 'Initialtemperature')",Finaltemperature,1887
1888,"('Sleepduration', 'Coffeecups')",Productivitylevel,1888
1889,"('Cloudcover', 'Humidity')",Chanceofrain,1889
1890,"('Age', 'Healthstatus')",Medicalcosts,1890
1891,"('Bricksused', 'Mortarused')",Wallwidth,1891
1892,"('Threadcount', 'Fabricdensity')",Durability,1892
1893,"('MPG', 'Gastanksize')",Range,1893
1894,"('Principal', 'Interestrate')",Compoundinterest,1894
1895,"('Mass', 'Velocity')",Momentum,1895
1896,"('Suppy', 'Demand')",Marketprice,1896
1897,"('Stresslevel', 'Copingmechanisms')",Resilience,1897
1898,"('Alcoholuse', 'Parentstatus')",Risklevel,1898
1899,"('Practicetime', 'Inbornskill')",Performancelevel,1899
1900,"('Acidity', 'Temperature')",Reactionrate,1900
1901,"('Windspeed', 'Bladeangle')",Powergenerated,1901
1902,"('Classsize', 'Teacherexperience')",Testresults,1902
1903,"('Bloodpressure', 'Heartrate')",Riskofstroke,1903
1904,"('Wages', 'Experience')",Joboffer,1904
1905,"('Populationdensity', 'Resources')",Happiness,1905
1906,"('emissions', 'Regulations')",Globaltemperature,1906
1907,"('Effortexerted', 'Conditionsfaced')",Progressmade,1907
1908,"('Stepsperday', 'Dietquality')",Healthscore,1908
1909,"('Crimeprevalence', 'Policeforcesize')",Publicsafety,1909
1910,"('Genetics', 'Lifestylefactors')",Diseaserisk,1910
1911,"('Flour', 'Sugar')",Bakedgoodtaste,1911
1912,"('Supplychaincosts', 'Consumerdemand')",Retailprice,1912
1913,"('Rainfall', 'Irrigation')",Cropyield,1913
1914,"('Componentsused', 'Integrationeffort')",Systemquality,1914
1915,"('Diet', 'Exercise')",Medicalriskfactors,1915
1916,"('Financesmanaged', 'Investmentchoices')",Fundgrowth,1916
1917,"('Factoryemissions', 'Environmentalpolicy')",Pollutionlevel,1917
1918,"('Marketingexpense', 'Brandawarenesscampaigns')",Saleslift,1918
1919,"('Speakersbought', 'Amplifierpower')",Soundsystemloudness,1919
1920,"('Hourscoded', 'Teamcohesion')",Softwarecapability,1920
1921,"('Lightintensity', 'Distancefromsource')",Illumination,1921
1922,"('Employeetenure', 'Traininginvestment')",Productivitygain,1922
1923,"('Wheelturns', 'Powerratio')",Acceleration,1923
1924,"('Courserigor', 'Studytimeinvestment')",Studentmastery,1924
1925,"('Genetics', 'Epigeneticsmarks')",Phenotype,1925
1926,"('Height', 'Armspan')",Wingspan,1926
1927,"('Reorderrate', 'Leadtime')",Inventorylevel,1927
1928,"('Acresfarmed', 'Soilquality')",Cropyieldperseason,1928
1929,"('Weight', 'Metabolism')",Caloriesburnedatrest,1929
1930,"('Punishmentseverity', 'Deterrenceeffect')",Crimeratedecrease,1930
1931,"('Time', 'Acceleration')",Velocity,1931
1932,"('Force', 'Leverlength')",Easeoflifting,1932
1933,"('Gasprice', 'Fueleconomy')",Annualfuelcost,1933
1934,"('Dedication', 'Inspiration')",Creativeoutput,1934
1935,"('Exercisefrequency', 'Nutritionquality')",Healthandwellbeing,1935
1936,"('Leadershipcompetence', 'Employeeengagement')",Teamproductivity,1936
1937,"('Graintype', 'Wateramount')",Beerquality,1937
1938,"('Medicationdose', 'Sideeffectrate')",Qualityoflife,1938
1939,"('Distanceran', 'Endurancegenetics')",Racepace,1939
1940,"('Commutelength', 'Flexibility')",Work,1940
1941,"('Hourspracticed', 'Innateability')",Skilllevel,1941
1942,"('Marketvolatility', 'Traderpsychology')",Investmentperformance,1942
1943,"('Lengthswam', 'Stroketechnique')",Racetime,1943
1944,"('Staffcooperation', 'Managerapproach')",Companyculture,1944
1945,"('UVexposure', 'Skinpigment')",Sunburnrisk,1945
1946,"('Socialconnections', 'Supportsystem')",Resiliencescore,1946
1947,"('Age', 'Willpowerquotient')",Impulsecontrol,1947
1948,"('Genes', 'Environmetalexposures')",Complextraitmanifestation,1948
1949,"('Availablecredit', 'Incomestatus')",Loanapprovalodds,1949
1950,"('Partysize', 'Restaurantcapacity')",Tablewaittime,1950
1951,"('Trainingtimeinvestment', 'Athletictalent')",Sportsperformance,1951
1952,"('Readinglevel', 'Knowledgeretained')",Learningoutcome,1952
1953,"('Adbudget', 'Messageframing')",Voteropinion,1953
1954,"('Batterycapacity', 'Usageintensity')",Chargeduration,1954
1955,"('Practice', 'Coordination')",Freethrowpercentage,1955
1956,"('Dietcomposition', 'Geneticpredisposition')",Diseasemanifestation,1956
1957,"('Lightintensity', 'Distance')",Solarpower,1957
1958,"('Workerskill', 'Taskcomplexity')",Projectbudget,1958
1959,"('Speed', 'Direction')",Resultantforce,1959
1960,"('Habits', 'Willpower')",Personalgoalprogress,1960
1961,"('Effort', 'Persistence')",Entrepreneurialsuccess,1961
1962,"('Density', 'moisturecontent')",weight,1962
1963,"('Length', 'width')",area,1963
1964,"('Temperature', 'pressure')",volume,1964
1965,"('Velocity', 'friction')",stoppingdistance,1965
1966,"('Calories', 'fatcontent')",totalfat,1966
1967,"('Sugar', 'enzymes')",sweetness,1967
1968,"('Acidity', 'heat')",pH,1968
1969,"('Carbon', 'nitrogen')",biomass,1969
1970,"('Rainfall', 'soilporosity')",cropyield,1970
1971,"('Turbulence', 'viscosity')",drag,1971
1972,"('Elasticity', 'mass')",kineticenergy,1972
1973,"('Current', 'resistance')",voltage,1973
1974,"('Charge', 'electricfield')",voltage,1974
1975,"('Mass', 'acceleration')",force,1975
1976,"('Interestrate', 'time')",interest,1976
1977,"('Advertising', 'marketsize')",sales,1977
1978,"('Cloudcover', 'humidity')",precipitation,1978
1979,"('Velocity', 'angle')",range,1979
1980,"('Effort', 'ability')",performance,1980
1981,"('Age', 'health')",lifeexpectancy,1981
1982,"('Hardness', 'structure')",durability,1982
1983,"('Demand', 'supply')",price,1983
1984,"('Quality', 'marketing')",sales,1984
1985,"('Education', 'ability')",earnings,1985
1986,"('Hoursworked', 'payrate')",weeklypay,1986
1987,"('Creativity', 'skills')",productivity,1987
1988,"('Fertilizer', 'soilquality')",cropyield,1988
1989,"('Slope', 'friction')",speed,1989
1990,"('Force', 'area')",pressure,1990
1991,"('Voltage', 'current')",resistance,1991
1992,"('Calories', 'metabolism')",weightchange,1992
1993,"('Supply', 'demand')",equilibriumprice,1993
1994,"('Technology', 'innovation')",productivity,1994
1995,"('Competition', 'differentiation')",profitmargin,1995
1996,"('Savingsrate', 'time')",retirementfunds,1996
1997,"('Milesdriven', 'gasmileage')",gasusage,1997
1998,"('Population', 'resources')",sustainability,1998
1999,"('Testing', 'understanding')",grades,1999
2000,"('Practice', 'technique')",performance,2000
2001,"('Numberofemployees', 'averageoutput')",totaloutput,2001
2002,"('Capital', 'labor')",production,2002
2003,"('Studytime', 'efficacy')",testscores,2003
2004,"('Genetics', 'environment')",traitmanifestation,2004
2005,"('Enginesize', 'fuelefficiency')",emissions,2005
2006,"('Fiberintake', 'metabolism')",digestivehealth,2006
2007,"('Fatintake', 'exercise')",weight,2007
2008,"('Speed', 'distance')",timetodestination,2008
2009,"('Utility', 'scarcity')",price,2009
2010,"('Income', 'taxes')",disposableincome,2010
2011,"('Inflation', 'unemployment')",gdpgrowth,2011
2012,"('Consumption', 'savings')",investment,2012
2013,"('Inputs', 'efficiency')",outputs,2013
2014,"('Height', 'width')",diagonal,2014
2015,"('Amplitude', 'frequency')",energy,2015
2016,"('Efficiency', 'labor')",productivity,2016
2017,"('Capital', 'technology')",automation,2017
2018,"('Height', 'weight')",bodymassindex,2018
2019,"('Rainfall', 'temperature')",cropyield,2019
2020,"('Studytime', 'IQ')",testscore,2020
2021,"('Ingredients', 'bakingtime')",cakefluffiness,2021
2022,"('Age', 'exercise')",healthrating,2022
2023,"('Practicetime', 'skill')",performance,2023
2024,"('Investment', 'marketgrowth')",portfolioreturn,2024
2025,"('Distancetraveled', 'fuelefficiency')",CO,2025
2026,"('Fabricquality', 'sewingtime')",clothingdurability,2026
2027,"('Sugarcontent', 'ripeningtime')",sweetness,2027
2028,"('Interestrate', 'mortgageterm')",monthlypayment,2028
2029,"('Fatcontent', 'cholesterol')",heartdiseaserisk,2029
2030,"('Allergenlevel', 'antihistaminedose')",symptomrelief,2030
2031,"('Noiselevel', 'earplugrating')",soundreduction,2031
2032,"('Training', 'talent')",athleticperformance,2032
2033,"('Pressure', 'temperature')",chemicalreactionrate,2033
2034,"('Genetics', 'diet')",lifespan,2034
2035,"('R&Dspending', 'educationlevel')",innovation,2035
2036,"('Population', 'resources')",sustainability,2036
2037,"('Experimenttime', 'samplepurity')",researchaccuracy,2037
2038,"('Practice', 'reflexes')",gamescore,2038
2039,"('Tirepressure', 'vehicleweight')",fueleconomy,2039
2040,"('Inflationrate', 'unemploymentrate')",economicgrowth,2040
2041,"('Supply', 'demand')",marketprice,2041
2042,"('Cloudcover', 'humidity')",precipitation,2042
2043,"('Ingredientquality', 'chefskill')",foodtaste,2043
2044,"('Advertising', 'brandloyalty')",salesrevenue,2044
2045,"('Tuitionfees', 'facultycount')",graduationrate,2045
2046,"('Squarefootage', 'amenities')",propertyvalue,2046
2047,"('Lobbying', 'publicopinion')",policychange,2047
2048,"('Componentquality', 'assemblytime')",productreliability,2048
2049,"('Smokingrate', 'pollutionlevel')",lunghealth,2049
2050,"('Processingpower', 'codeefficiency')",softwareperformance,2050
2051,"('Maintenance', 'partwear')",machinedowntime,2051
2052,"('Participationrate', 'socialengagement')",communitybuilding,2052
2053,"('Batterycapacity', 'dischargerate')",deviceusagetime,2053
2054,"('Threadcount', 'stitching')",fabricstrength,2054
2055,"('Firmness', 'shelflife')",producequality,2055
2056,"('Treatmentduration', 'patientcompliance')",recoveryrate,2056
2057,"('level', 'oxygenproduction')",airquality,2057
2058,"('Fineamount', 'violationrate')",ruleadherence,2058
2059,"('Wateraccess', 'cropirrigation')",harvestsize,2059
2060,"('Medicationdose', 'metabolism')",therapeuticeffect,2060
2061,"('Studyhours', 'learningtechniques')",academicperformance,2061
2062,"('Artisttalent', 'inspiration')",creativeoutput,2062
2063,"('Inoculationrate', 'sanitation')",diseasespread,2063
2064,"('Scouting', 'playerpotential')",draftperformance,2064
2065,"('Commutelength', 'flexibility')",employeesatisfaction,2065
2066,"('Foundationstability', 'buildingheight')",structuralintegrity,2066
2067,"('Classattendance', 'extracurriculars')",studentdevelopment,2067
2068,"('Employeeskill', 'workplaceculture')",teamproductivity,2068
2069,"('Capitalinvestment', 'promotions')",customerreach,2069
2070,"('Liverfunction', 'alcoholintake')",toxicity,2070
2071,"('Testingrigor', 'safetyfeatures')",consumerprotection,2071
2072,"('Internhours', 'mentorshipquality')",jobreadiness,2072
2073,"('Proteinintake', 'strengthtraining')",musclegrowth,2073
2074,"('UVexposure', 'sunscreenuse')",DNAdamage,2074
2075,"('Neuralconnections', 'cognition')",memoryrecall,2075
2076,"('Calorieintake', 'genetics')",weightchange,2076
2077,"('Emergencyresponse', 'firstaid')",survivalrate,2077
2078,"('Trafficvolume', 'signage')",accidentrate,2078
2079,"('Sleepquality', 'stresslevel')",mood,2079
2080,"('Probioticdose', 'gutflora')",digestion,2080
2081,"('Frequency', 'vibration')",soundamplitude,2081
2082,"('Diversity', 'inclusioninitiatives')",workplacebelonging,2082
2083,"('Nurserycarehours', 'childhoodenrichmentactivities')",kindergartenreadiness,2083
2084,"('Studystrategies', 'examperformance')",gradepointaverage,2084
2085,"('Camerasensorsize', 'lensquality')",imageclarity,2085
2086,"('Instrumentsensitivity', 'environmentalcontrols')",scientificdiscoverypotential,2086
2087,"('Cancerstaging', 'treatmentregimen')",prognosis,2087
2088,"('Reviewfrequency', 'retentioninterval')",knowledgepermanence,2088
2089,"('Fertilizationtechnique', 'irrigationregularity')",floweringintensity,2089
2090,"('Velocity', 'mass')",momentum,2090
2091,"('Familyhistory', 'lifestylefactors')",onsetrisk,2091
2092,"('Compressionlevel', 'bandwidth')",transmissionspeed,2092
2093,"('Pollutantconcentration', 'protectionsused')",contaminationrisk,2093
2094,"('Practicetime', 'coachingquality')",sportsscholarshipoffer,2094
2095,"('Dosage', 'metabolismrate')",toxicitylevel,2095
2096,"('Populationdensity', 'infrastructureinvestment')",qualityoflife,2096
2097,"('Ingredientproportions', 'preparationmethod')",recipesuccess,2097
2098,"('Effortinvested', 'naturalability')",skilllevelattained,2098
2099,"('Studyduration', 'materialdifficulty')",examscore,2099
2100,"('Enginesize', 'vehicleweight')",accelerationspeed,2100
2101,"('Therapyduration', 'socialsupport')",recoveryprognosis,2101
2102,"('Practicehours', 'instructorquality')",recitalpreparedness,2102
2103,"('Transparencyinitiatives', 'accountabilitymeasures')",corruptionindex,2103
2104,"('Generosityinitiatives', 'volunteerengagement')",communityimpact,2104
2105,"('Employeesatisfaction', 'workplaceamenities')",retentionrate,2105
2106,"('Materialstrength', 'structuralintegritytesting')",buildingsafetyrating,2106
2107,"('Medicalhistory', 'treatmentplan')",lifeexpectancy,2107
2108,"('Soilquality', 'weatherpatterns')",harvestyield,2108
2109,"('Workhours', 'restperiods')",injuryrate,2109
2110,"('Carat', 'cutgrade')",diamondclarity,2110
2111,"('Age', 'weightlimit')",ridesafety,2111
2112,"('IngredientpH', 'emulsifierused')",mayonnaisefirmness,2112
2113,"('Specimenpurity', 'assayvalidity')",researchreproducibility,2113
2114,"('Practicedurations', 'musclegroupstargeted')",strengthgains,2114
2115,"('Ideauniqueness', 'executionquality')",profitability,2115
2116,"('Gravitationalforce', 'atmospheredensity')",terminalvelocity,2116
2117,"('Studentpreparedness', 'testdifficulty')",examcurve,2117
2118,"('Rainfall', 'temperature')",cropyield,2118
2119,"('Altitude', 'windspeed')",clouddensity,2119
2120,"('SoilpH', 'fertilizeramount')",plantheight,2120
2121,"('Studytime', 'IQ')",testscore,2121
2122,"('Ingredientscost', 'menuprice')",profit,2122
2123,"('Yearsexperience', 'hoursworked')",salary,2123
2124,"('Interestrate', 'loanamount')",monthlypayment,2124
2125,"('Caloriesconsumed', 'exercisetime')",weight,2125
2126,"('Practicetime', 'naturaltalent')",musicskill,2126
2127,"('Age', 'healthstatus')",lifeexpectancy,2127
2128,"('Marketingbudget', 'adimpressions')",sales,2128
2129,"('Commutedistance', 'gasprice')",drivingcost,2129
2130,"('Injuries', 'recoverytime')",gamesplayed,2130
2131,"('Teamchemistry', 'coaching')",teamrecord,2131
2132,"('Pollutionemitted', 'regulations')",airquality,2132
2133,"('Tuitioncost', 'financialaid')",enrollment,2133
2134,"('Inventory', 'demand')",revenue,2134
2135,"('Fatcontent', 'fibercontent')",nutritionalvalue,2135
2136,"('Budget', 'visualeffects')",boxoffice,2136
2137,"('Practice', 'technique')",strength,2137
2138,"('Generation', 'transmissionlosses')",efficiency,2138
2139,"('Velocity', 'mass')",momentum,2139
2140,"('Acceleration', 'time')",displacement,2140
2141,"('Current', 'resistance')",voltage,2141
2142,"('Pressure', 'temperature')",volume,2142
2143,"('Density', 'volume')",mass,2143
2144,"('Concentration', 'volume')",moles,2144
2145,"('Length', 'width')",area,2145
2146,"('Height', 'gravity')",potentialenergy,2146
2147,"('Speed', 'time')",distance,2147
2148,"('Force', 'area')",pressure,2148
2149,"('Charge', 'electricfield')",voltage,2149
2150,"('Reactants', 'activationenergy')",reactionrate,2150
2151,"('Needs', 'resources')",satisfaction,2151
2152,"('Skills', 'tools')",productivity,2152
2153,"('Assets', 'debts')",networth,2153
2154,"('Age', 'forgettingcurve')",memory,2154
2155,"('Inputnodes', 'hiddennodes')",accuracy,2155
2156,"('Trainingdata', 'modelcomplexity')",generalization,2156
2157,"('Competition', 'symbiosis')",biodiversity,2157
2158,"('Axesofrotation', 'angularvelocity')",torque,2158
2159,"('Displacement', 'frequency')",wavelength,2159
2160,"('Amplitude', 'dampingratio')",oscillation,2160
2161,"('Density', 'stiffness')",wavespeed,2161
2162,"('Temperaturedifferential', 'conductivity')",heatflux,2162
2163,"('Molecularbonds', 'energyinput')",phasechange,2163
2164,"('Valenceelectrons', 'atomicradius')",reactivity,2164
2165,"('HarryPotterpagesread', 'freetime')",happiness,2165
2166,"('Coffeecups', 'sleephours')",alertness,2166
2167,"('Legobricks', 'buildtime')",castleheight,2167
2168,"('Threadcount', 'fabrictype')",blanketsoftness,2168
2169,"('Eggcount', 'incubationtemperature')",hatchrate,2169
2170,"('Batteringredients', 'oventemperature')",cakefluffiness,2170
2171,"('Resolution', 'lensquality')",imagesharpness,2171
2172,"('Polygoncount', 'lighting')",realism,2172
2173,"('Topspeed', 'cornering')",laptime,2173
2174,"('Diskspace', 'bandwidth')",sitetraffic,2174
2175,"('Catchrate', 'throwingarm')",inningsplayed,2175
2176,"('Bouncedampening', 'stringtension')",power,2176
2177,"('Cardiotraining', 'techniquetraining')",racetime,2177
2178,"('Totalplayers', 'cooperation')",questcompletion,2178
2179,"('Linesofcode', 'bugsfixed')",softwarereliability,2179
2180,"('Gravitationalforce', 'orbitalvelocity')",planettemperature,2180
2181,"('Smokeparticles', 'wind')",visibility,2181
2182,"('Bladeangle', 'windspeed')",energygenerated,2182
2183,"('Populationdensity', 'pollutionlaws')",smoglevels,2183
2184,"('Internetusers', 'misinformation')",politicalpolarization,2184
2185,"('Neurons', 'connections')",consciousness,2185
2186,"('Entropychange', 'volume')",pressure,2186
2187,"('Longevitygenes', 'calorierestriction')",lifespan,2187
2188,"('Expenditure', 'revenue')",budgetsurplus,2188
2189,"('Supply', 'demand')",marketequilibriumprice,2189
2190,"('Inequality', 'redistributionprograms')",socialcohesion,2190
2191,"('Mutationrate', 'selectivepressure')",evolutionspeed,2191
2192,"('Advertising', 'productquality')",brandloyalty,2192
2193,"('Interestrates', 'savingsaccounts')",retirementfunds,2193
2194,"('Ionconcentration', 'membranepotential')",nerveimpulse,2194
2195,"('Componentscost', 'features')",productsellingprice,2195
2196,"('Freecashflow', 'growthrate')",stockprice,2196
2197,"('Jobperformance', 'pay')",employeeretentionrate,2197
2198,"('Crimerate', 'policenumbers')",publicsafety,2198
2199,"('Deforestation', 'carbonsinks')",oxygenproduction,2199
2200,"('STEMgraduates', 'technologyfirms')",innovationrate,2200
2201,"('Seaice', 'oceantemperature')",hurricanefrequency,2201
2202,"('Platemovement', 'volcanicactivity')",earthquakerisk,2202
2203,"('Hoursstudied', 'testdifficulty')",anxietysymptoms,2203
2204,"('UVexposure', 'melaninlevels')",riskofmelanoma,2204
2205,"('Alcoholconsumption', 'liverfunction')",lifeexpectancy,2205
2206,"('Compressionstrength', 'displacement')",energyabsorption,2206
2207,"('Druginteractions', 'pharmacokinetics')",adverseeffects,2207
2208,"('Aminoacids', 'tertiarystructure')",enzymeactivity,2208
2209,"('Nucleotides', 'complementarybasepairing')",fidelity,2209
2210,"('Agonistbinding', 'receptors')",cellularresponse,2210
2211,"('Predators', 'temperature')",speciesdistribution,2211
2212,"('Interactions', 'networkarchitecture')",systemicrisk,2212
2213,"('Nutrition', 'lifestyle')",diabetesprogression,2213
2214,"('Socialsupport', 'copingstrategies')",depressionseverity,2214
2215,"('Genotype', 'phenotypecorrelations')",heritabilityestimates,2215
2216,"('Gravitationallensing', 'supernovadata')",cosmologicalparameters,2216
2217,"('Width', 'Height')",Area,2217
2218,"('Length', 'Width')",Volume,2218
2219,"('Size', 'Weight')",Cost,2219
2220,"('Temperature', 'Pressure')",Energy,2220
2221,"('Rainfall', 'Evaporation')",ReservoirLevel,2221
2222,"('Income', 'Expenses')",Profit,2222
2223,"('Supply', 'Demand')",Price,2223
2224,"('Effort', 'Ability')",Performance,2224
2225,"('StudyTime', 'IQ')",TestScore,2225
2226,"('Ingredients', 'CookingTime')",Taste,2226
2227,"('Age', 'Experience')",Productivity,2227
2228,"('Velocity', 'Mass')",Momentum,2228
2229,"('Current', 'Resistance')",Voltage,2229
2230,"('Calories', 'Exercise')",WeightChange,2230
2231,"('Sugar', 'Yeast')",CO,2231
2232,"('Acidity', 'Sweetness')",Flavor,2232
2233,"('Loyalty', 'Recommendations')",Sales,2233
2234,"('Population', 'Resources')",Stability,2234
2235,"('Input', 'Process')",Output,2235
2236,"('Cause', 'Effect')",Impact,2236
2237,"('Density', 'Displacement')",Buoyancy,2237
2238,"('Interest', 'Time')",Return,2238
2239,"('Practice', 'Technique')",Skill,2239
2240,"('Attendance', 'Morale')",Performance,2240
2241,"('Arousal', 'Valence')",Emotion,2241
2242,"('Nodes', 'Connections')",Efficiency,2242
2243,"('Effort', 'Teamwork')",Achievement,2243
2244,"('InputData', 'Algorithm')",Solution,2244
2245,"('Needs', 'Resources')",Satisfaction,2245
2246,"('Genes', 'Environment')",Trait,2246
2247,"('Year', 'Rainfall')",CropYield,2247
2248,"('Advertising', 'Uniqueness')",Sales,2248
2249,"('Components', 'Assembly')",Reliability,2249
2250,"('Questions', 'Guessing')",Score,2250
2251,"('Bidding', 'Value')",Profit,2251
2252,"('Premise', 'Logic')",Conclusion,2252
2253,"('Loudness', 'Pitch')",Pleasantness,2253
2254,"('Tone', 'Articulation')",Persuasion,2254
2255,"('InputData', 'Model')",Prediction,2255
2256,"('Training', 'Equipment')",Speed,2256
2257,"('Ambition', 'Support')",Advancement,2257
2258,"('Area', 'Rainfall')",FloodingRisk,2258
2259,"('Genes', 'Nutrition')",Health,2259
2260,"('Effort', 'Ability')",Mastery,2260
2261,"('Needs', 'Aid')",Development,2261
2262,"('Parts', 'System')",Functionality,2262
2263,"('HoursWorked', 'Efficiency')",Production,2263
2264,"('Diet', 'Exercise')",Vitality,2264
2265,"('Tenure', 'Loyalty')",Retention,2265
2266,"('Innovation', 'Investment')",Growth,2266
2267,"('Inequality', 'Unrest')",Instability,2267
2268,"('Components', 'Integration')",Emergence,2268
2269,"('InputData', 'Network')",Classification,2269
2270,"('Team', 'Cohesion')",Performance,2270
2271,"('Hypothesis', 'Experiment')",Proof,2271
2272,"('Diet', 'Microbiome')",DiseaseRisk,2272
2273,"('Skill', 'Equipment')",Outcome,2273
2274,"('WindSpeed', 'Turbines')",Power,2274
2275,"('Brand', 'Buzz')",Sales,2275
2276,"('Groundwater', 'Rainfall')",Reserves,2276
