input,target,trial_id,task_id
[17.0],0.39,18,941
[19.0],0.41,19,941
[23.0],0.82,0,942
[18.0],0.73,1,942
[30.0],1.1,2,942
[40.0],1.51,3,942
[15.0],0.68,4,942
[29.0],1.05,5,942
[36.0],1.32,6,942
[12.0],0.56,7,942
[20.0],0.84,8,942
[33.0],1.18,9,942
[27.0],0.98,10,942
[45.0],1.65,11,942
[10.0],0.47,12,942
[35.0],1.27,13,942
[42.0],1.54,14,942
[16.0],0.72,15,942
[50.0],1.83,16,942
[21.0],0.86,17,942
[24.0],0.88,18,942
[39.0],1.43,19,942
[3.0],65.0,0,943
[5.0],72.0,1,943
[7.0],78.0,2,943
[9.0],83.0,3,943
[11.0],87.0,4,943
[13.0],90.0,5,943
[15.0],93.0,6,943
[17.0],95.0,7,943
[19.0],97.0,8,943
[21.0],98.0,9,943
[23.0],99.0,10,943
[25.0],100.0,11,943
[27.0],101.0,12,943
[29.0],102.0,13,943
[31.0],103.0,14,943
[33.0],104.0,15,943
[35.0],105.0,16,943
[37.0],106.0,17,943
[39.0],107.0,18,943
[41.0],108.0,19,943
[3.2],5.1,0,944
[4.7],6.3,1,944
[2.1],4.2,2,944
[5.5],7.8,3,944
[3.7],5.9,4,944
[4.2],6.5,5,944
[2.8],4.7,6,944
[6.1],8.2,7,944
[3.9],6.1,8,944
[4.5],6.8,9,944
[2.3],4.4,10,944
[5.7],7.9,11,944
[3.6],5.8,12,944
[4.3],6.6,13,944
[2.6],4.5,14,944
[6.3],8.4,15,944
[3.8],6.0,16,944
[4.4],6.7,17,944
[2.4],4.3,18,944
[5.9],8.0,19,944
[23.0],18.0,0,945
[31.0],26.0,1,945
[17.0],14.0,2,945
[42.0],32.0,3,945
[29.0],24.0,4,945
[37.0],27.0,5,945
[12.0],11.0,6,945
[47.0],38.0,7,945
[33.0],28.0,8,945
[21.0],15.0,9,945
[39.0],30.0,10,945
[16.0],13.0,11,945
[43.0],35.0,12,945
[27.0],19.0,13,945
[36.0],25.0,14,945
[19.0],17.0,15,945
[41.0],34.0,16,945
[22.0],20.0,17,945
[45.0],33.0,18,945
[20.0],16.0,19,945
[5.2],0.73,0,946
[6.8],0.81,1,946
[7.5],0.92,2,946
[8.9],1.01,3,946
[5.7],0.76,4,946
[4.1],0.62,5,946
[6.3],0.78,6,946
[7.9],0.97,7,946
[5.0],0.71,8,946
[8.2],0.99,9,946
[6.5],0.8,10,946
[7.1],0.88,11,946
[4.8],0.69,12,946
[9.0],1.03,13,946
[6.0],0.77,14,946
[5.5],0.74,15,946
[8.5],1.0,16,946
[7.7],0.95,17,946
[4.3],0.64,18,946
[8.8],1.02,19,946
[0.21],0.32,0,947
[0.43],0.51,1,947
[0.67],0.73,2,947
[0.81],0.84,3,947
[1.09],1.13,4,947
[1.21],1.27,5,947
[1.43],1.52,6,947
[1.77],1.86,7,947
[2.01],2.15,8,947
[2.33],2.51,9,947
[2.53],2.73,10,947
[2.89],3.12,11,947
[3.21],3.47,12,947
[3.67],3.91,13,947
[4.09],4.43,14,947
[4.51],4.87,15,947
[4.87],5.31,16,947
[5.23],5.67,17,947
[5.81],6.15,18,947
[6.03],6.54,19,947
[3.2],5.1,0,948
[4.7],6.3,1,948
[2.1],4.2,2,948
[5.5],7.8,3,948
[3.4],5.6,4,948
[1.9],3.9,5,948
[6.2],8.3,6,948
[4.3],6.5,7,948
[2.8],4.9,8,948
[7.1],9.0,9,948
[5.7],7.6,10,948
[3.6],5.8,11,948
[8.9],10.4,12,948
[6.5],8.1,13,948
[4.1],6.2,14,948
[9.7],11.3,15,948
[7.3],8.9,16,948
[5.9],7.4,17,948
[2.3],3.7,18,948
[1.6],2.9,19,948
[3.0],12.0,0,949
[5.0],15.0,1,949
[7.0],23.0,2,949
[9.0],29.0,3,949
[11.0],37.0,4,949
[13.0],43.0,5,949
[15.0],51.0,6,949
[17.0],57.0,7,949
[19.0],63.0,8,949
[21.0],71.0,9,949
[23.0],77.0,10,949
[25.0],85.0,11,949
[27.0],91.0,12,949
[29.0],99.0,13,949
[31.0],105.0,14,949
[33.0],113.0,15,949
[35.0],119.0,16,949
[37.0],127.0,17,949
[39.0],133.0,18,949
[41.0],141.0,19,949
[450.0],534.0,0,950
[618.0],659.0,1,950
[153.0],203.0,2,950
[285.0],362.0,3,950
[551.0],609.0,4,950
[465.0],488.0,5,950
[755.0],830.0,6,950
[931.0],992.0,7,950
[182.0],242.0,8,950
[493.0],572.0,9,950
[330.0],414.0,10,950
[667.0],780.0,11,950
[117.0],156.0,12,950
[278.0],369.0,13,950
[718.0],808.0,14,950
[394.0],462.0,15,950
[901.0],978.0,16,950
[610.0],689.0,17,950
[724.0],814.0,18,950
[238.0],314.0,19,950
[5.2],68.0,0,951
[7.8],72.0,1,951
[3.1],62.0,2,951
[9.5],78.0,3,951
[6.3],70.0,4,951
[4.7],66.0,5,951
[8.2],74.0,6,951
[2.9],60.0,7,951
[5.8],69.0,8,951
[3.5],63.0,9,951
[7.1],71.0,10,951
[6.9],73.0,11,951
[5.0],67.0,12,951
[8.7],76.0,13,951
[4.1],65.0,14,951
[9.8],77.0,15,951
[7.4],75.0,16,951
[6.5],72.0,17,951
[8.9],79.0,18,951
[5.6],68.0,19,951
[12.3],105.2,0,952
[13.7],102.1,1,952
[15.2],98.7,2,952
[16.1],95.3,3,952
[18.9],90.1,4,952
[8.2],5.1,0,953
[7.9],5.3,1,953
[6.7],5.9,2,953
[9.5],4.8,3,953
[5.3],6.2,4,953
[8.7],5.0,5,953
[6.2],5.8,6,953
[7.1],5.5,7,953
[4.9],6.4,8,953
[10.3],4.6,9,953
[5.8],6.0,10,953
[9.2],4.9,11,953
[6.5],5.7,12,953
[3.6],6.7,13,953
[7.8],5.2,14,953
[5.5],6.1,15,953
[4.3],6.5,16,953
[9.8],4.7,17,953
[8.4],5.0,18,953
[6.9],5.6,19,953
[3.1],12.3,0,954
[5.4],15.2,1,954
[7.5],19.7,2,954
[4.9],16.1,3,954
[8.7],23.5,4,954
[6.3],18.6,5,954
[2.8],11.7,6,954
[9.2],25.8,7,954
[5.7],17.9,8,954
[3.4],13.4,9,954
[2.1],10.5,10,954
[7.2],20.5,11,954
[4.3],14.9,12,954
[5.8],18.3,13,954
[8.9],24.7,14,954
[6.1],18.4,15,954
[3.5],13.6,16,954
[1.9],10.2,17,954
[7.8],22.1,18,954
[5.2],16.5,19,954
[60.0],79.0,0,955
[45.0],73.0,1,955
[38.0],67.0,2,955
[10.0],51.0,3,955
[25.0],56.0,4,955
[100.0],93.0,5,955
[90.0],92.0,6,955
[32.0],56.0,7,955
[12.0],45.0,8,955
[36.0],62.0,9,955
[42.0],70.0,10,955
[29.0],58.0,11,955
[70.0],84.0,12,955
[55.0],77.0,13,955
[95.0],88.0,14,955
[80.0],89.0,15,955
[20.0],52.0,16,955
[76.0],86.0,17,955
[15.0],54.0,18,955
[50.0],74.0,19,955
[0.53],0.82,0,956
[0.38],0.61,1,956
[0.91],2.15,2,956
[0.76],1.47,3,956
[0.42],0.73,4,956
[0.15],0.33,5,956
[0.83],1.64,6,956
[0.29],0.51,7,956
[0.67],1.21,8,956
[0.05],0.18,9,956
[0.62],1.13,10,956
[0.45],0.79,11,956
[0.11],0.26,12,956
[0.72],1.32,13,956
[0.24],0.46,14,956
[0.88],1.78,15,956
[0.19],0.39,16,956
[0.34],0.6,17,956
[0.77],1.43,18,956
[0.61],1.1,19,956
[67.0],23.0,0,957
[93.0],32.0,1,957
[38.0],15.0,2,957
[112.0],41.0,3,957
[65.0],25.0,4,957
[104.0],39.0,5,957
[83.0],29.0,6,957
[75.0],27.0,7,957
[53.0],20.0,8,957
[121.0],44.0,9,957
[95.0],35.0,10,957
[48.0],18.0,11,957
[79.0],28.0,12,957
[85.0],30.0,13,957
[102.0],37.0,14,957
[73.0],26.0,15,957
[88.0],31.0,16,957
[62.0],22.0,17,957
[76.0],24.0,18,957
[108.0],40.0,19,957
[7.2],42.1,0,958
[9.3],55.4,1,958
[12.1],74.9,2,958
[10.7],64.3,3,958
[6.8],39.1,4,958
[11.5],71.2,5,958
[8.9],52.3,6,958
[15.3],90.2,7,958
[13.6],82.6,8,958
[5.2],33.7,9,958
[4.8],30.9,10,958
[3.1],21.4,11,958
[17.9],104.3,12,958
[20.3],117.9,13,958
[18.5],108.7,14,958
[14.2],86.9,15,958
[16.7],97.1,16,958
[22.6],130.2,17,958
[19.4],114.3,18,958
[2.9],19.8,19,958
[10.0],15.0,0,959
[20.0],25.0,1,959
[30.0],35.0,2,959
[40.0],42.0,3,959
[50.0],48.0,4,959
[60.0],55.0,5,959
[70.0],60.0,6,959
[80.0],65.0,7,959
[90.0],68.0,8,959
[100.0],71.0,9,959
[110.0],73.0,10,959
[120.0],75.0,11,959
[130.0],77.0,12,959
[140.0],79.0,13,959
[150.0],80.0,14,959
[160.0],82.0,15,959
[170.0],83.0,16,959
[180.0],85.0,17,959
[190.0],86.0,18,959
[200.0],88.0,19,959
[0.05],0.32,0,960
[0.15],0.53,1,960
[0.25],0.68,2,960
[0.12],0.47,3,960
[0.03],0.24,4,960
[0.2],0.61,5,960
[0.18],0.58,6,960
[0.1],0.41,7,960
[0.3],0.75,8,960
[0.08],0.38,9,960
[0.22],0.65,10,960
[0.28],0.72,11,960
[0.06],0.35,12,960
[0.02],0.21,13,960
[0.16],0.55,14,960
[0.14],0.5,15,960
[0.04],0.28,16,960
[0.26],0.7,17,960
[0.09],0.39,18,960
[0.07],0.36,19,960
[23.0],12.0,0,961
[18.0],10.0,1,961
[35.0],15.0,2,961
[50.0],20.0,3,961
[30.0],17.0,4,961
[45.0],19.0,5,961
[38.0],18.0,6,961
[20.0],11.0,7,961
[42.0],16.0,8,961
[25.0],13.0,9,961
[31.0],14.0,10,961
[28.0],15.0,11,961
[40.0],17.0,12,961
[33.0],16.0,13,961
[36.0],18.0,14,961
[26.0],12.0,15,961
[21.0],10.0,16,961
[39.0],19.0,17,961
[29.0],13.0,18,961
[34.0],15.0,19,961
[23.0],47.0,0,962
[18.0],32.0,1,962
[31.0],58.0,2,962
[14.0],26.0,3,962
[37.0],71.0,4,962
[29.0],53.0,5,962
[10.0],21.0,6,962
[16.0],28.0,7,962
[43.0],82.0,8,962
[8.0],15.0,9,962
[41.0],76.0,10,962
[12.0],24.0,11,962
[34.0],63.0,12,962
[26.0],50.0,13,962
[7.0],13.0,14,962
[22.0],40.0,15,962
[19.0],36.0,16,962
[48.0],92.0,17,962
[5.0],11.0,18,962
[30.0],55.0,19,962
[0.21],62.3,0,963
[0.33],73.1,1,963
[0.59],93.2,2,963
[0.41],81.7,3,963
[0.12],51.6,4,963
[0.71],112.4,5,963
[0.18],58.9,6,963
[0.23],65.8,7,963
[0.45],85.3,8,963
[0.31],70.2,9,963
[0.64],102.1,10,963
[0.53],90.6,11,963
[0.29],68.1,12,963
[0.37],76.4,13,963
[0.15],55.2,14,963
[0.83],121.7,15,963
[0.62],100.3,16,963
[0.48],87.9,17,963
[0.26],66.9,18,963
[0.09],49.3,19,963
[23.0],47.0,0,964
[18.0],35.0,1,964
[31.0],58.0,2,964
[14.0],29.0,3,964
[39.0],72.0,4,964
[17.0],33.0,5,964
[29.0],53.0,6,964
[12.0],25.0,7,964
[42.0],76.0,8,964
[15.0],31.0,9,964
[37.0],67.0,10,964
[22.0],42.0,11,964
[27.0],49.0,12,964
[19.0],36.0,13,964
[34.0],61.0,14,964
[13.0],28.0,15,964
[38.0],69.0,16,964
[16.0],32.0,17,964
[30.0],55.0,18,964
[21.0],40.0,19,964
[10.0],12.0,0,965
[15.0],16.0,1,965
[20.0],23.0,2,965
[25.0],29.0,3,965
[30.0],36.0,4,965
[35.0],37.0,5,965
[40.0],42.0,6,965
[45.0],53.0,7,965
[50.0],61.0,8,965
[55.0],66.0,9,965
[60.0],75.0,10,965
[65.0],80.0,11,965
[70.0],85.0,12,965
[75.0],92.0,13,965
[80.0],98.0,14,965
[85.0],103.0,15,965
[90.0],112.0,16,965
[95.0],120.0,17,965
[100.0],127.0,18,965
[105.0],136.0,19,965
[65.0],28.0,0,966
[37.0],16.0,1,966
[92.0],42.0,2,966
[18.0],10.0,3,966
[56.0],23.0,4,966
[73.0],31.0,5,966
[84.0],38.0,6,966
[22.0],12.0,7,966
[49.0],19.0,8,966
[61.0],27.0,9,966
[44.0],20.0,10,966
[59.0],25.0,11,966
[29.0],15.0,12,966
[76.0],33.0,13,966
[52.0],24.0,14,966
[68.0],30.0,15,966
[41.0],18.0,16,966
[87.0],39.0,17,966
[34.0],17.0,18,966
[81.0],36.0,19,966
[0.21],0.63,0,967
[0.51],0.78,1,967
[0.32],0.71,2,967
[0.87],0.95,3,967
[0.15],0.58,4,967
[0.73],0.88,5,967
[0.46],0.76,6,967
[0.28],0.67,7,967
[0.92],0.97,8,967
[0.11],0.53,9,967
[0.83],0.93,10,967
[0.38],0.72,11,967
[0.63],0.84,12,967
[0.19],0.61,13,967
[0.68],0.86,14,967
[0.42],0.74,15,967
[0.24],0.65,16,967
[0.77],0.9,17,967
[0.09],0.51,18,967
[0.79],0.91,19,967
[0.23],0.31,0,968
[0.47],0.72,1,968
[0.61],0.83,2,968
[0.33],0.51,3,968
[0.84],0.91,4,968
[0.12],0.22,5,968
[0.67],0.78,6,968
[0.41],0.59,7,968
[0.73],0.82,8,968
[0.55],0.71,9,968
[0.29],0.39,10,968
[0.17],0.28,11,968
[0.93],0.97,12,968
[0.05],0.14,13,968
[0.37],0.53,14,968
[0.81],0.88,15,968
[0.63],0.79,16,968
[0.49],0.68,17,968
[0.71],0.86,18,968
[0.19],0.34,19,968
[23.0],48.0,0,969
[18.0],39.0,1,969
[31.0],57.0,2,969
[14.0],32.0,3,969
[39.0],71.0,4,969
[29.0],56.0,5,969
[16.0],35.0,6,969
[43.0],82.0,7,969
[20.0],41.0,8,969
[26.0],52.0,9,969
[37.0],67.0,10,969
[33.0],63.0,11,969
[42.0],80.0,12,969
[25.0],50.0,13,969
[11.0],27.0,14,969
[30.0],58.0,15,969
[36.0],68.0,16,969
[15.0],34.0,17,969
[21.0],44.0,18,969
[17.0],38.0,19,969
[23000.0],18200.0,0,970
[35000.0],25800.0,1,970
[28500.0],22100.0,2,970
[31500.0],23800.0,3,970
[38200.0],29100.0,4,970
[47100.0],32700.0,5,970
[33000.0],25400.0,6,970
[39500.0],29800.0,7,970
[42000.0],30900.0,8,970
[52500.0],36500.0,9,970
[49500.0],34900.0,10,970
[29800.0],23100.0,11,970
[37800.0],28500.0,12,970
[41200.0],30400.0,13,970
[34200.0],26100.0,14,970
[48100.0],33300.0,15,970
[44300.0],31800.0,16,970
[36500.0],27400.0,17,970
[40800.0],30200.0,18,970
[38100.0],28700.0,19,970
[5.2],18.7,0,971
[3.8],12.3,1,971
[7.1],23.6,2,971
[4.9],16.8,3,971
[6.3],21.2,4,971
[5.7],19.9,5,971
[3.2],10.9,6,971
[8.9],27.1,7,971
[2.6],9.4,8,971
[4.3],15.1,9,971
[7.8],24.7,10,971
[5.4],18.3,11,971
[6.9],22.4,12,971
[3.5],12.0,13,971
[4.1],14.3,14,971
[9.7],28.9,15,971
[8.2],25.6,16,971
[2.9],10.2,17,971
[6.5],20.8,18,971
[7.3],23.1,19,971
[23.0],18.0,0,972
[31.0],22.0,1,972
[18.0],15.0,2,972
[29.0],21.0,3,972
[39.0],26.0,4,972
[16.0],14.0,5,972
[43.0],28.0,6,972
[38.0],25.0,7,972
[20.0],16.0,8,972
[33.0],23.0,9,972
[26.0],19.0,10,972
[41.0],27.0,11,972
[35.0],24.0,12,972
[17.0],15.0,13,972
[30.0],22.0,14,972
[36.0],24.0,15,972
[42.0],27.0,16,972
[34.0],23.0,17,972
[40.0],26.0,18,972
[28.0],20.0,19,972
[65.0],73.0,0,973
[51.0],58.0,1,973
[39.0],44.0,2,973
[77.0],83.0,3,973
[32.0],37.0,4,973
[84.0],90.0,5,973
[23.0],29.0,6,973
[56.0],61.0,7,973
[48.0],53.0,8,973
[91.0],95.0,9,973
[28.0],35.0,10,973
[74.0],78.0,11,973
[16.0],24.0,12,973
[69.0],72.0,13,973
[42.0],50.0,14,973
[59.0],63.0,15,973
[54.0],60.0,16,973
[81.0],85.0,17,973
[38.0],47.0,18,973
[71.0],75.0,19,973
[2.3],68.0,0,974
[5.1],78.0,1,974
[3.8],72.0,2,974
[6.9],85.0,3,974
[4.6],76.0,4,974
[2.7],70.0,5,974
[5.3],80.0,6,974
[3.5],73.0,7,974
[6.2],83.0,8,974
[7.1],87.0,9,974
[4.9],77.0,10,974
[2.1],67.0,11,974
[5.7],81.0,12,974
[3.2],71.0,13,974
[7.4],88.0,14,974
[4.3],75.0,15,974
[2.4],69.0,16,974
[5.5],79.0,17,974
[3.9],74.0,18,974
[6.6],84.0,19,974
[0.1],73.2,0,975
[0.3],71.8,1,975
[0.5],70.1,2,975
[0.7],68.9,3,975
[0.9],67.2,4,975
[1.1],65.7,5,975
[1.3],64.5,6,975
[1.5],63.1,7,975
[1.7],62.0,8,975
[1.9],60.3,9,975
[2.1],59.2,10,975
[2.3],57.8,11,975
[2.5],56.9,12,975
[2.7],55.3,13,975
[2.9],54.1,14,975
[3.1],52.9,15,975
[3.3],51.8,16,975
[3.5],50.2,17,975
[3.7],49.1,18,975
[3.9],47.3,19,975
[35000.0],68.0,0,976
[37000.0],72.0,1,976
[33000.0],64.0,2,976
[40000.0],76.0,3,976
[38000.0],74.0,4,976
[36000.0],70.0,5,976
[39000.0],75.0,6,976
[34000.0],66.0,7,976
[41000.0],78.0,8,976
[42000.0],80.0,9,976
[30000.0],60.0,10,976
[43000.0],82.0,11,976
[44000.0],84.0,12,976
[45000.0],86.0,13,976
[28000.0],58.0,14,976
[46000.0],88.0,15,976
[47000.0],90.0,16,976
[48000.0],92.0,17,976
[49000.0],94.0,18,976
[50000.0],96.0,19,976
[23.0],18.0,0,977
[37.0],29.0,1,977
[15.0],12.0,2,977
[27.0],21.0,3,977
[19.0],15.0,4,977
[31.0],24.0,5,977
[11.0],9.0,6,977
[43.0],34.0,7,977
[29.0],23.0,8,977
[17.0],13.0,9,977
[39.0],31.0,10,977
[13.0],10.0,11,977
[33.0],26.0,12,977
[21.0],17.0,13,977
[25.0],20.0,14,977
[35.0],28.0,15,977
[9.0],7.0,16,977
[41.0],32.0,17,977
[7.0],6.0,18,977
[45.0],36.0,19,977
[23.0],56.0,0,978
[31.0],67.0,1,978
[18.0],53.0,2,978
[45.0],80.0,3,978
[37.0],72.0,4,978
[29.0],64.0,5,978
[42.0],76.0,6,978
[34.0],70.0,7,978
[49.0],85.0,8,978
[26.0],61.0,9,978
[51.0],86.0,10,978
[40.0],75.0,11,978
[16.0],52.0,12,978
[28.0],63.0,13,978
[12.0],50.0,14,978
[20.0],55.0,15,978
[38.0],73.0,16,978
[14.0],51.0,17,978
[33.0],69.0,18,978
[47.0],83.0,19,978
[25.8],73.2,0,979
[28.5],79.7,1,979
[37.1],90.4,2,979
[19.4],64.5,3,979
[27.6],78.3,4,979
[26.9],77.1,5,979
[16.2],59.7,6,979
[44.3],96.5,7,979
[31.5],83.9,8,979
[23.4],70.8,9,979
[39.7],92.8,10,979
[21.7],67.8,11,979
[29.3],81.2,12,979
[33.9],87.4,13,979
[41.2],93.9,14,979
[30.6],82.7,15,979
[35.8],89.1,16,979
[18.5],63.2,17,979
[22.9],71.4,18,979
[36.2],90.1,19,979
[54.0],67.0,0,980
[26.0],39.0,1,980
[103.0],79.0,2,980
[67.0],61.0,3,980
[41.0],47.0,4,980
[93.0],83.0,5,980
[76.0],71.0,6,980
[32.0],37.0,7,980
[112.0],86.0,8,980
[87.0],75.0,9,980
[20.0],35.0,10,980
[129.0],95.0,11,980
[105.0],80.0,12,980
[73.0],66.0,13,980
[118.0],88.0,14,980
[17.0],33.0,15,980
[64.0],58.0,16,980
[46.0],51.0,17,980
[81.0],72.0,18,980
[22.0],36.0,19,980
[9.2],47.3,0,981
[7.8],32.1,1,981
[10.5],58.2,2,981
[6.3],23.7,3,981
[11.2],62.8,4,981
[8.9],46.5,5,981
[5.1],15.3,6,981
[12.8],71.6,7,981
[4.2],10.8,8,981
[13.6],78.9,9,981
[3.5],7.9,10,981
[14.3],85.7,11,981
[2.9],5.1,12,981
[15.1],93.2,13,981
[1.8],1.3,14,981
[16.2],104.5,15,981
[2.5],3.7,16,981
[17.5],114.3,17,981
[3.1],6.3,18,981
[18.9],127.1,19,981
[4.2],7.3,0,982
[3.1],5.8,1,982
[8.7],6.5,2,982
[5.3],9.1,3,982
[7.6],4.2,4,982
[2.4],3.7,5,982
[6.8],5.2,6,982
[9.5],8.3,7,982
[4.7],6.1,8,982
[3.5],7.9,9,982
[1.9],2.6,10,982
[5.6],4.8,11,982
[7.2],6.7,12,982
[8.4],7.5,13,982
[2.7],4.3,14,982
[6.3],8.1,15,982
[4.5],5.9,16,982
[3.8],2.4,17,982
[5.2],6.6,18,982
[7.9],3.5,19,982
[25.0],82.0,0,983
[30.0],75.0,1,983
[18.0],68.0,2,983
[22.0],74.0,3,983
[29.0],79.0,4,983
[20.0],71.0,5,983
[24.0],76.0,6,983
[28.0],83.0,7,983
[16.0],62.0,8,983
[21.0],72.0,9,983
[27.0],78.0,10,983
[23.0],73.0,11,983
[19.0],70.0,12,983
[17.0],65.0,13,983
[26.0],77.0,14,983
[15.0],61.0,15,983
[31.0],84.0,16,983
[14.0],58.0,17,983
[32.0],86.0,18,983
[13.0],56.0,19,983
[10.2],5.7,0,984
[15.4],8.9,1,984
[23.1],12.8,2,984
[18.7],11.3,3,984
[29.5],19.2,4,984
[12.3],7.1,5,984
[21.4],13.6,6,984
[17.9],10.4,7,984
[33.2],22.5,8,984
[14.5],8.3,9,984
[26.7],16.9,10,984
[20.3],11.9,11,984
[36.1],25.1,12,984
[31.8],21.4,13,984
[7.6],3.9,14,984
[40.5],29.2,15,984
[28.9],18.7,16,984
[16.2],9.5,17,984
[5.3],2.1,18,984
[42.8],32.6,19,984
[0.5],0.3,0,985
[1.2],0.9,1,985
[3.1],2.7,2,985
[0.8],1.1,3,985
[2.3],1.8,4,985
[1.7],1.2,5,985
[0.6],0.4,6,985
[4.2],3.5,7,985
[5.1],4.3,8,985
[2.9],2.4,9,985
[1.5],1.0,10,985
[3.7],3.0,11,985
[0.3],0.1,12,985
[6.3],5.9,13,985
[0.4],0.2,14,985
[7.5],6.8,15,985
[1.9],1.5,16,985
[4.8],4.1,17,985
[0.9],0.7,18,985
[5.6],5.0,19,985
[3.0],5.2,0,986
[5.0],7.1,1,986
[2.0],4.3,2,986
[7.0],8.9,3,986
[4.0],6.5,4,986
[8.0],9.7,5,986
[5.0],7.3,6,986
[3.0],5.5,7,986
[6.0],8.2,8,986
[4.0],6.8,9,986
[9.0],10.1,10,986
[2.0],4.9,11,986
[7.0],9.0,12,986
[5.0],7.6,13,986
[3.0],5.9,14,986
[8.0],9.5,15,986
[6.0],8.4,16,986
[4.0],6.3,17,986
[2.0],4.7,18,986
[9.0],10.3,19,986
[0.13],0.62,0,987
[0.47],0.83,1,987
[0.31],0.54,2,987
[0.68],0.89,3,987
[0.09],0.29,4,987
[0.63],0.81,5,987
[0.58],0.78,6,987
[0.42],0.71,7,987
[0.22],0.51,8,987
[0.88],0.95,9,987
[0.17],0.43,10,987
[0.73],0.86,11,987
[0.52],0.76,12,987
[0.37],0.67,13,987
[0.28],0.57,14,987
[0.92],0.97,15,987
[0.04],0.19,16,987
[0.83],0.93,17,987
[0.78],0.9,18,987
[0.66],0.85,19,987
[15.0],62.0,0,988
[23.0],51.0,1,988
[18.0],57.0,2,988
[30.0],43.0,3,988
[20.0],55.0,4,988
[25.0],48.0,5,988
[35.0],38.0,6,988
[40.0],34.0,7,988
[27.0],45.0,8,988
[32.0],41.0,9,988
[29.0],44.0,10,988
[37.0],37.0,11,988
[24.0],49.0,12,988
[14.0],63.0,13,988
[17.0],59.0,14,988
[22.0],52.0,15,988
[26.0],47.0,16,988
[31.0],42.0,17,988
[33.0],40.0,18,988
[21.0],54.0,19,988
[23.0],176.0,0,989
[31.0],194.0,1,989
[18.0],152.0,2,989
[29.0],183.0,3,989
[39.0],208.0,4,989
[16.0],149.0,5,989
[42.0],215.0,6,989
[20.0],157.0,7,989
[33.0],197.0,8,989
[27.0],180.0,9,989
[35.0],201.0,10,989
[25.0],175.0,11,989
[37.0],204.0,12,989
[14.0],146.0,13,989
[47.0],221.0,14,989
[29.0],184.0,15,989
[41.0],213.0,16,989
[31.0],195.0,17,989
[19.0],155.0,18,989
[24.0],173.0,19,989
[36.0],54.0,0,990
[22.0],31.0,1,990
[12.0],15.0,2,990
[48.0],49.0,3,990
[55.0],47.0,4,990
[35.0],43.0,5,990
[39.0],65.0,6,990
[45.0],62.0,7,990
[59.0],72.0,8,990
[16.0],23.0,9,990
[63.0],79.0,10,990
[11.0],17.0,11,990
[57.0],68.0,12,990
[44.0],51.0,13,990
[33.0],41.0,14,990
[29.0],37.0,15,990
[52.0],63.0,16,990
[18.0],26.0,17,990
[61.0],75.0,18,990
[50.0],60.0,19,990
[2.3],68.0,0,991
[5.1],79.0,1,991
[3.4],74.0,2,991
[8.9],92.0,3,991
[1.1],61.0,4,991
[4.7],81.0,5,991
[9.5],95.0,6,991
[6.3],86.0,7,991
[10.1],97.0,8,991
[7.8],91.0,9,991
[2.7],72.0,10,991
[5.4],82.0,11,991
[3.3],73.0,12,991
[8.6],94.0,13,991
[1.2],62.0,14,991
[4.6],80.0,15,991
[9.3],96.0,16,991
[6.2],85.0,17,991
[10.0],98.0,18,991
[7.5],90.0,19,991
[23.0],18.0,0,992
[37.0],29.0,1,992
[41.0],32.0,2,992
[55.0],43.0,3,992
[59.0],46.0,4,992
[73.0],57.0,5,992
[79.0],62.0,6,992
[83.0],65.0,7,992
[97.0],76.0,8,992
[107.0],84.0,9,992
[113.0],88.0,10,992
[127.0],99.0,11,992
[149.0],117.0,12,992
[163.0],128.0,13,992
[173.0],136.0,14,992
[187.0],147.0,15,992
[191.0],150.0,16,992
[211.0],166.0,17,992
[223.0],175.0,18,992
[247.0],194.0,19,992
[0.73],0.62,0,993
[0.85],0.81,1,993
[0.61],0.51,2,993
[0.92],0.88,3,993
[0.68],0.59,4,993
[0.48],0.37,5,993
[0.71],0.63,6,993
[0.53],0.42,7,993
[0.77],0.7,8,993
[0.49],0.38,9,993
[0.88],0.83,10,993
[0.56],0.45,11,993
[0.93],0.9,12,993
[0.5],0.39,13,993
[0.6],0.49,14,993
[0.91],0.87,15,993
[0.47],0.36,16,993
[0.84],0.79,17,993
[0.64],0.54,18,993
[0.79],0.72,19,993
[35.0],18.0,0,994
[50.0],15.0,1,994
[20.0],23.0,2,994
[60.0],12.0,3,994
[45.0],16.0,4,994
[30.0],19.0,5,994
[75.0],10.0,6,994
[40.0],17.0,7,994
[65.0],13.0,8,994
[25.0],21.0,9,994
[70.0],11.0,10,994
[55.0],14.0,11,994
[15.0],24.0,12,994
[80.0],9.0,13,994
[10.0],25.0,14,994
[90.0],8.0,15,994
[5.0],26.0,16,994
[100.0],7.0,17,994
[85.0],10.0,18,994
[95.0],9.0,19,994
[32.0],18.0,0,995
[25.0],16.0,1,995
[42.0],23.0,2,995
[15.0],12.0,3,995
[38.0],21.0,4,995
[29.0],17.0,5,995
[51.0],27.0,6,995
[18.0],13.0,7,995
[44.0],24.0,8,995
[36.0],20.0,9,995
[11.0],10.0,10,995
[48.0],26.0,11,995
[22.0],15.0,12,995
[54.0],28.0,13,995
[13.0],11.0,14,995
[46.0],25.0,15,995
[34.0],19.0,16,995
[20.0],14.0,17,995
[31.0],18.0,18,995
[39.0],22.0,19,995
[7.2],5.1,0,996
[9.3],6.8,1,996
[5.5],4.2,2,996
[3.8],3.0,3,996
