,participant,task,trial,choice,reward,x0,x1,target,time,tier
2262,7,16,2,1,1.0,0.19,0.16,1,1574561.0,1.0
2263,7,16,3,0,1.0,-1.64,-2.52,0,1578281.0,1.0
2264,7,16,4,0,1.0,-1.54,0.3,0,1582111.0,1.0
2265,7,16,5,0,1.0,-0.15,-0.8,0,1586091.0,1.0
2266,7,16,6,0,1.0,-0.07,-0.58,0,1589531.0,1.0
2267,7,16,7,1,1.0,1.6,1.33,1,1592510.0,1.0
2268,7,16,8,1,1.0,0.89,-0.66,1,1596985.0,1.0
2269,7,16,9,0,1.0,-0.35,-0.14,0,1601229.0,1.0
2270,7,17,0,1,1.0,1.58,-2.55,1,1613909.0,1.0
2271,7,17,1,0,1.0,-0.31,0.2,0,1619628.0,1.0
2272,7,17,2,0,1.0,-0.47,-0.56,0,1623065.0,1.0
2273,7,17,3,0,-1.0,-0.53,2.16,1,1626426.0,1.0
2274,7,17,4,0,1.0,-2.74,-0.11,0,1629834.0,1.0
2275,7,17,5,0,-1.0,-0.4,2.5,1,1632899.0,1.0
2276,7,17,6,0,1.0,-0.85,-0.64,0,1637340.0,1.0
2277,7,17,7,1,1.0,0.13,0.73,1,1641050.0,1.0
2278,7,17,8,1,-1.0,-0.88,0.28,0,1644259.0,1.0
2279,7,17,9,0,-1.0,0.81,-0.06,1,1648467.0,1.0
2280,7,18,0,0,1.0,0.05,-1.56,0,1659135.0,1.0
2281,7,18,1,0,1.0,-2.46,-2.12,0,1662191.0,1.0
2282,7,18,2,0,1.0,-1.61,0.26,0,1666459.0,1.0
2283,7,18,3,1,1.0,0.98,0.43,1,1670783.0,1.0
2284,7,18,4,0,1.0,-1.12,-1.27,0,1674267.0,1.0
2285,7,18,5,0,1.0,-0.26,-1.26,0,1677512.0,1.0
2286,7,18,6,0,1.0,-1.56,-2.0,0,1680900.0,1.0
2287,7,18,7,1,1.0,0.01,0.31,1,1684449.0,1.0
2288,7,18,8,1,1.0,0.84,1.53,1,1687612.0,1.0
2289,7,18,9,1,1.0,2.66,0.41,1,1691001.0,1.0
2290,7,19,0,0,-1.0,-0.24,1.1,1,1706053.0,1.0
2291,7,19,1,0,-1.0,-0.8,-1.12,1,1709477.0,1.0
2292,7,19,2,1,1.0,-1.22,0.47,1,1712899.0,1.0
2293,7,19,3,1,1.0,-0.25,-0.74,1,1716460.0,1.0
2294,7,19,4,1,1.0,-1.61,-0.39,1,1719347.0,1.0
2295,7,19,5,1,1.0,-1.72,-0.03,1,1722496.0,1.0
2296,7,19,6,1,1.0,-2.06,-1.09,1,1726222.0,1.0
2297,7,19,7,0,1.0,0.24,-0.48,0,1730670.0,1.0
2298,7,19,8,1,1.0,-0.7,-1.43,1,1734354.0,1.0
2299,7,19,9,1,-1.0,-0.7,0.39,0,1738189.0,1.0
2300,7,20,0,0,-1.0,0.74,0.28,1,1753292.0,1.0
2301,7,20,1,1,-1.0,-0.04,0.49,0,1757277.0,1.0
2302,7,20,2,0,1.0,-1.02,-2.08,0,1762208.0,1.0
2303,7,20,3,1,1.0,1.14,0.99,1,1765632.0,1.0
2304,7,20,4,1,1.0,1.18,1.74,1,1768691.0,1.0
2305,7,20,5,0,1.0,-0.33,-1.32,0,1772773.0,1.0
2306,7,20,6,1,-1.0,0.08,1.15,0,1777041.0,1.0
2307,7,20,7,0,1.0,-3.02,-3.11,0,1780314.0,1.0
2308,7,20,8,0,1.0,-1.8,-1.67,0,1783517.0,1.0
2309,7,20,9,0,1.0,-0.06,0.69,0,1788683.0,1.0
2310,7,21,0,1,1.0,-1.51,-1.98,1,1800869.0,1.0
2311,7,21,1,1,1.0,-1.65,-2.58,1,1803951.0,1.0
2312,7,21,2,0,-1.0,0.01,-0.33,1,1808349.0,1.0
2313,7,21,3,0,1.0,2.89,2.25,0,1811546.0,1.0
2314,7,21,4,0,1.0,-0.65,0.5,0,1815820.0,1.0
2315,7,21,5,0,1.0,1.71,1.01,0,1819455.0,1.0
2316,7,21,6,1,1.0,-4.35,-3.19,1,1822438.0,1.0
2317,7,21,7,1,-1.0,-0.2,-0.1,0,1826450.0,1.0
2318,7,21,8,1,-1.0,-2.5,-0.31,0,1830083.0,1.0
2319,7,21,9,0,1.0,0.09,0.76,0,1834469.0,1.0
2320,7,22,0,0,1.0,0.19,1.79,0,1885379.0,1.0
2321,7,22,1,1,-1.0,0.36,-0.33,0,1889881.0,1.0
2322,7,22,2,1,1.0,-1.76,0.32,1,1893088.0,1.0
2323,7,22,3,1,1.0,-1.37,-1.79,1,1896724.0,1.0
2324,7,22,4,0,1.0,1.08,-1.49,0,1899908.0,1.0
2325,7,22,5,1,1.0,-0.41,0.42,1,1903725.0,1.0
2326,7,22,6,1,1.0,-2.66,-0.84,1,1906947.0,1.0
2327,7,22,7,0,1.0,0.75,0.06,0,1910806.0,1.0
2328,7,22,8,0,-1.0,-0.66,-0.65,1,1913932.0,1.0
2329,7,22,9,0,1.0,0.71,0.13,0,1917102.0,1.0
2330,7,23,0,1,-1.0,0.26,-1.11,0,1929988.0,1.0
2331,7,23,1,1,1.0,1.54,2.06,1,1933860.0,1.0
2332,7,23,2,1,1.0,0.08,1.65,1,1937272.0,1.0
2333,7,23,3,1,1.0,0.14,1.37,1,1941413.0,1.0
2334,7,23,4,1,1.0,-0.34,0.72,1,1944885.0,1.0
2335,7,23,5,0,-1.0,0.19,-0.11,1,1949174.0,1.0
2336,7,23,6,1,1.0,1.33,0.17,1,1954295.0,1.0
2337,7,23,7,0,1.0,-0.91,-2.08,0,1957360.0,1.0
2338,7,23,8,1,1.0,3.11,0.09,1,1961215.0,1.0
2339,7,23,9,0,1.0,-1.51,-1.11,0,1964559.0,1.0
2340,7,24,0,1,1.0,0.9,-0.19,1,1987634.0,1.0
2341,7,24,1,0,1.0,-0.24,0.05,0,1994431.0,1.0
2342,7,24,2,0,1.0,-2.36,3.3,0,1998148.0,1.0
2343,7,24,3,0,-1.0,-0.12,0.71,1,2003219.0,1.0
2344,7,24,4,0,-1.0,-0.54,3.0,1,2007590.0,1.0
2345,7,24,5,1,-1.0,-0.55,0.64,0,2012788.0,1.0
2346,7,24,6,1,1.0,0.71,-0.25,1,2016620.0,1.0
2347,7,24,7,1,1.0,1.43,-1.06,1,2020217.0,1.0
2348,7,24,8,0,1.0,-1.38,-1.08,0,2023177.0,1.0
2349,7,24,9,0,1.0,-1.71,3.46,0,2027209.0,1.0
2350,7,25,0,0,-1.0,1.22,-1.52,1,2039371.0,1.0
2351,7,25,1,0,-1.0,0.2,0.05,1,2043447.0,1.0
2352,7,25,2,0,-1.0,1.06,-0.12,1,2048142.0,1.0
2353,7,25,3,1,-1.0,0.33,2.34,0,2052422.0,1.0
2354,7,25,4,0,-1.0,1.1,-0.21,1,2056062.0,1.0
2355,7,25,5,0,1.0,-0.26,1.99,0,2060253.0,1.0
2356,7,25,6,1,-1.0,-0.73,-0.5,0,2063917.0,1.0
2357,7,25,7,0,-1.0,1.47,-1.75,1,2068854.0,1.0
2358,7,25,8,1,-1.0,-1.08,-0.39,0,2072507.0,1.0
2359,7,25,9,1,1.0,0.74,0.42,1,2075933.0,1.0
2360,7,26,0,0,1.0,-2.58,1.8,0,2085981.0,1.0
2361,7,26,1,1,1.0,-0.2,-0.64,1,2090749.0,1.0
2362,7,26,2,1,1.0,1.72,2.07,1,2095908.0,1.0
2363,7,26,3,1,-1.0,0.85,1.43,0,2099900.0,1.0
2364,7,26,4,1,-1.0,0.64,1.15,0,2105101.0,1.0
2365,7,26,5,1,1.0,-2.13,-3.67,1,2109221.0,1.0
2366,7,26,6,1,1.0,0.7,-1.12,1,2113496.0,1.0
2367,7,26,7,0,1.0,0.05,1.48,0,2116778.0,1.0
2368,7,26,8,0,-1.0,0.45,0.06,1,2121029.0,1.0
2369,7,26,9,1,-1.0,-1.52,-0.81,0,2124112.0,1.0
2370,7,27,0,0,1.0,1.26,-1.48,0,2139135.0,1.0
2371,7,27,1,1,-1.0,-1.16,-2.48,0,2150408.0,1.0
2372,7,27,2,1,1.0,-0.08,0.94,1,2156018.0,1.0
2373,7,27,3,1,-1.0,-2.02,0.62,0,2159822.0,1.0
2374,7,27,4,0,-1.0,1.48,1.06,1,2163497.0,1.0
2375,7,27,5,0,-1.0,0.4,0.28,1,2169809.0,1.0
2376,7,27,6,0,-1.0,-0.39,1.99,1,2174060.0,1.0
2377,7,27,7,1,-1.0,-0.39,-2.38,0,2177859.0,1.0
2378,7,27,8,0,-1.0,2.06,1.5,1,2181121.0,1.0
2379,7,27,9,1,1.0,1.7,1.33,1,2185719.0,1.0
2380,7,28,0,1,-1.0,-2.21,2.69,0,2200520.0,1.0
2381,7,28,1,1,1.0,1.3,-2.0,1,2205240.0,1.0
2382,7,28,2,1,1.0,2.97,-2.34,1,2208459.0,1.0
2383,7,28,3,1,-1.0,1.16,-1.04,0,2211551.0,1.0
2384,7,28,4,0,1.0,-1.9,1.63,0,2214538.0,1.0
2385,7,28,5,0,1.0,-0.66,0.41,0,2219821.0,1.0
2386,7,28,6,0,1.0,0.34,0.5,0,2226833.0,1.0
2387,7,28,7,0,1.0,-3.91,3.49,0,2230119.0,1.0
2388,7,28,8,1,1.0,2.03,-2.23,1,2234291.0,1.0
2389,7,28,9,0,-1.0,-0.74,0.41,1,2237827.0,1.0
2390,7,29,0,1,1.0,-1.66,0.33,1,2252050.0,1.0
2391,7,29,1,1,-1.0,-0.28,-1.33,0,2255674.0,1.0
2392,7,29,2,1,1.0,-0.91,1.04,1,2260236.0,1.0
2393,7,29,3,1,-1.0,-1.69,-1.58,0,2263444.0,1.0
2394,7,29,4,1,1.0,-1.73,1.11,1,2269389.0,1.0
2395,7,29,5,1,-1.0,-2.8,-0.89,0,2272868.0,1.0
2396,7,29,6,0,1.0,1.28,-0.42,0,2276414.0,1.0
2397,7,29,7,0,-1.0,1.03,2.35,1,2280386.0,1.0
2398,7,29,8,1,-1.0,-0.1,-0.12,0,2283586.0,1.0
2399,7,29,9,0,1.0,1.28,-1.55,0,2287910.0,1.0
2400,8,0,0,1,-1.0,0.05,-1.56,0,221035.0,0.0
2401,8,0,1,0,1.0,-2.46,-2.12,0,231502.0,0.0
2402,8,0,2,0,1.0,-1.61,0.26,0,238490.0,0.0
2403,8,0,3,1,1.0,0.98,0.43,1,246511.0,0.0
2404,8,0,4,0,1.0,-1.12,-1.27,0,252934.0,0.0
2405,8,0,5,0,1.0,-0.26,-1.26,0,257324.0,0.0
2406,8,0,6,0,1.0,-1.56,-2.0,0,260663.0,0.0
2407,8,0,7,1,1.0,0.01,0.31,1,267746.0,0.0
2408,8,0,8,1,1.0,0.84,1.53,1,273277.0,0.0
2409,8,0,9,1,1.0,2.66,0.41,1,278384.0,0.0
2410,8,1,0,0,-1.0,-1.8,-0.15,1,304022.0,0.0
2411,8,1,1,0,1.0,0.89,1.51,0,308740.0,0.0
2412,8,1,2,0,1.0,2.28,1.8,0,313304.0,0.0
2413,8,1,3,0,1.0,1.4,0.11,0,319955.0,0.0
2414,8,1,4,1,1.0,-0.31,-2.84,1,327924.0,0.0
2415,8,1,5,1,1.0,-0.65,-0.98,1,333423.0,0.0
2416,8,1,6,1,1.0,-1.89,0.54,1,341648.0,0.0
2417,8,1,7,1,1.0,-0.32,-0.27,1,347626.0,0.0
2418,8,1,8,1,-1.0,-0.4,-0.4,0,352920.0,0.0
2419,8,1,9,1,1.0,-0.44,-0.73,1,357479.0,0.0
2420,8,2,0,0,1.0,2.02,3.36,0,382656.0,0.0
2421,8,2,1,0,1.0,2.21,0.46,0,386426.0,0.0
2422,8,2,2,1,-1.0,1.21,-0.53,0,392876.0,0.0
2423,8,2,3,0,1.0,0.48,-1.14,0,397844.0,0.0
2424,8,2,4,0,1.0,0.93,-2.85,0,403097.0,0.0
2425,8,2,5,1,1.0,-1.82,0.09,1,407893.0,0.0
2426,8,2,6,0,1.0,0.33,0.54,0,411195.0,0.0
2427,8,2,7,1,1.0,-0.39,-0.27,1,414655.0,0.0
2428,8,2,8,1,1.0,-0.33,-0.91,1,418599.0,0.0
2429,8,2,9,1,1.0,-3.12,-1.08,1,422999.0,0.0
2430,8,3,0,0,-1.0,0.9,-0.19,1,441218.0,0.0
2431,8,3,1,0,1.0,-0.24,0.05,0,451639.0,0.0
2432,8,3,2,0,1.0,-2.36,3.3,0,456424.0,0.0
2433,8,3,3,0,-1.0,-0.12,0.71,1,460459.0,0.0
2434,8,3,4,0,-1.0,-0.54,3.0,1,466337.0,0.0
2435,8,3,5,0,1.0,-0.55,0.64,0,473687.0,0.0
2436,8,3,6,0,-1.0,0.71,-0.25,1,478936.0,0.0
2437,8,3,7,1,1.0,1.43,-1.06,1,487053.0,0.0
2438,8,3,8,0,1.0,-1.38,-1.08,0,491207.0,0.0
2439,8,3,9,0,1.0,-1.71,3.46,0,495443.0,0.0
2440,8,4,0,1,-1.0,1.26,-1.48,0,519120.0,0.0
2441,8,4,1,1,-1.0,-1.16,-2.48,0,528545.0,0.0
2442,8,4,2,0,-1.0,-0.08,0.94,1,535288.0,0.0
2443,8,4,3,1,-1.0,-2.02,0.62,0,540629.0,0.0
2444,8,4,4,1,1.0,1.48,1.06,1,550744.0,0.0
2445,8,4,5,1,1.0,0.4,0.28,1,560192.0,0.0
2446,8,4,6,1,1.0,-0.39,1.99,1,566009.0,0.0
2447,8,4,7,1,-1.0,-0.39,-2.38,0,571359.0,0.0
2448,8,4,8,1,1.0,2.06,1.5,1,579741.0,0.0
2449,8,4,9,1,1.0,1.7,1.33,1,585075.0,0.0
2450,8,5,0,0,1.0,-2.21,2.69,0,610019.0,0.0
2451,8,5,1,0,-1.0,1.3,-2.0,1,621406.0,0.0
2452,8,5,2,1,1.0,2.97,-2.34,1,626366.0,0.0
2453,8,5,3,1,-1.0,1.16,-1.04,0,631429.0,0.0
2454,8,5,4,0,1.0,-1.9,1.63,0,639126.0,0.0
2455,8,5,5,0,1.0,-0.66,0.41,0,644835.0,0.0
2456,8,5,6,0,1.0,0.34,0.5,0,650317.0,0.0
2457,8,5,7,0,1.0,-3.91,3.49,0,656254.0,0.0
2458,8,5,8,1,1.0,2.03,-2.23,1,660730.0,0.0
2459,8,5,9,0,-1.0,-0.74,0.41,1,670329.0,0.0
2460,8,6,0,1,1.0,1.58,-2.55,1,686649.0,0.0
2461,8,6,1,0,1.0,-0.31,0.2,0,692045.0,0.0
2462,8,6,2,1,-1.0,-0.47,-0.56,0,699388.0,0.0
2463,8,6,3,0,-1.0,-0.53,2.16,1,703451.0,0.0
2464,8,6,4,1,-1.0,-2.74,-0.11,0,711746.0,0.0
2465,8,6,5,0,-1.0,-0.4,2.5,1,715684.0,0.0
2466,8,6,6,1,-1.0,-0.85,-0.64,0,724373.0,0.0
2467,8,6,7,0,-1.0,0.13,0.73,1,738688.0,0.0
2468,8,6,8,1,-1.0,-0.88,0.28,0,742653.0,0.0
2469,8,6,9,1,1.0,0.81,-0.06,1,751483.0,0.0
2470,8,7,0,0,1.0,1.21,0.36,0,788241.0,0.0
2471,8,7,1,1,1.0,-1.98,-0.21,1,794259.0,0.0
2472,8,7,2,0,1.0,1.31,-0.57,0,800491.0,0.0
2473,8,7,3,1,-1.0,0.2,-0.18,0,808559.0,0.0
2474,8,7,4,1,1.0,-1.09,-1.6,1,813555.0,0.0
2475,8,7,5,0,1.0,0.4,-0.41,0,818836.0,0.0
2476,8,7,6,0,1.0,0.44,0.09,0,824839.0,0.0
2477,8,7,7,1,1.0,-1.31,-1.83,1,832246.0,0.0
2478,8,7,8,1,1.0,-0.93,-1.24,1,835900.0,0.0
2479,8,7,9,0,-1.0,0.38,1.43,1,841621.0,0.0
2480,8,8,0,1,-1.0,-0.92,-0.16,0,862112.0,0.0
2481,8,8,1,1,1.0,1.02,0.32,1,866321.0,0.0
2482,8,8,2,0,1.0,-2.11,-1.2,0,869993.0,0.0
2483,8,8,3,1,-1.0,0.65,-1.28,0,878987.0,0.0
2484,8,8,4,0,1.0,-2.43,-1.6,0,882437.0,0.0
2485,8,8,5,0,1.0,0.81,-1.26,0,886116.0,0.0
2486,8,8,6,0,1.0,-1.46,-1.98,0,890366.0,0.0
2487,8,8,7,0,1.0,-0.71,-0.5,0,893585.0,0.0
2488,8,8,8,0,1.0,-3.55,-2.56,0,896922.0,0.0
2489,8,8,9,1,1.0,3.05,2.03,1,900775.0,0.0
2490,8,9,0,1,-1.0,-1.14,0.59,0,921187.0,0.0
2491,8,9,1,1,1.0,0.75,-2.07,1,927618.0,0.0
2492,8,9,2,0,1.0,0.2,1.57,0,934962.0,0.0
2493,8,9,3,1,-1.0,2.93,-1.45,0,938121.0,0.0
2494,8,9,4,0,-1.0,-1.26,0.52,1,943158.0,0.0
2495,8,9,5,0,-1.0,-0.97,-1.4,1,957919.0,0.0
2496,8,9,6,0,-1.0,-1.34,0.83,1,967375.0,0.0
2497,8,9,7,0,1.0,1.97,-0.05,0,972099.0,0.0
2498,8,9,8,0,1.0,1.62,1.02,0,975799.0,0.0
2499,8,9,9,0,1.0,0.27,0.15,0,986656.0,0.0
2500,8,10,0,1,1.0,-0.24,1.1,1,1016036.0,0.0
2501,8,10,1,0,-1.0,-0.8,-1.12,1,1027198.0,0.0
2502,8,10,2,1,1.0,-1.22,0.47,1,1031262.0,0.0
2503,8,10,3,0,-1.0,-0.25,-0.74,1,1038777.0,0.0
2504,8,10,4,1,1.0,-1.61,-0.39,1,1045422.0,0.0
2505,8,10,5,1,1.0,-1.72,-0.03,1,1049197.0,0.0
2506,8,10,6,1,1.0,-2.06,-1.09,1,1057944.0,0.0
2507,8,10,7,0,1.0,0.24,-0.48,0,1063298.0,0.0
2508,8,10,8,1,1.0,-0.7,-1.43,1,1066910.0,0.0
2509,8,10,9,1,-1.0,-0.7,0.39,0,1076114.0,0.0
2510,8,11,0,0,-1.0,-0.99,-1.97,1,1094712.0,0.0
2511,8,11,1,1,-1.0,0.85,2.06,0,1100240.0,0.0
2512,8,11,2,1,1.0,-2.78,-0.81,1,1105151.0,0.0
2513,8,11,3,0,1.0,1.84,-0.44,0,1113787.0,0.0
2514,8,11,4,1,-1.0,-0.68,0.49,0,1120091.0,0.0
2515,8,11,5,0,-1.0,0.57,-2.52,1,1126683.0,0.0
2516,8,11,6,1,1.0,-0.53,-2.01,1,1133455.0,0.0
2517,8,11,7,0,1.0,0.33,0.6,0,1136932.0,0.0
2518,8,11,8,1,1.0,-0.1,-0.91,1,1140186.0,0.0
2519,8,11,9,1,1.0,-1.82,-2.76,1,1143802.0,0.0
2520,8,12,0,0,1.0,1.82,-0.97,0,1181537.0,0.0
2521,8,12,1,1,1.0,-1.93,0.15,1,1186875.0,0.0
2522,8,12,2,0,-1.0,0.26,0.69,1,1197080.0,0.0
2523,8,12,3,1,-1.0,2.63,0.05,0,1201715.0,0.0
2524,8,12,4,0,1.0,0.91,-1.88,0,1205775.0,0.0
2525,8,12,5,0,1.0,-1.17,-0.81,0,1210595.0,0.0
2526,8,12,6,0,1.0,-1.43,-1.7,0,1215736.0,0.0
2527,8,12,7,0,1.0,-1.78,-1.01,0,1220521.0,0.0
2528,8,12,8,0,-1.0,-1.02,-0.24,1,1225583.0,0.0
2529,8,12,9,1,-1.0,0.94,0.23,0,1233903.0,0.0
2530,8,13,0,1,-1.0,0.26,-1.11,0,1262226.0,0.0
2531,8,13,1,0,-1.0,1.54,2.06,1,1264791.0,0.0
2532,8,13,2,1,1.0,0.08,1.65,1,1267204.0,0.0
2533,8,13,3,1,1.0,0.14,1.37,1,1269522.0,0.0
2534,8,13,4,1,1.0,-0.34,0.72,1,1272997.0,0.0
2535,8,13,5,1,1.0,0.19,-0.11,1,1275638.0,0.0
2536,8,13,6,1,1.0,1.33,0.17,1,1278376.0,0.0
2537,8,13,7,1,-1.0,-0.91,-2.08,0,1280929.0,0.0
2538,8,13,8,0,-1.0,3.11,0.09,1,1283916.0,0.0
2539,8,13,9,1,-1.0,-1.51,-1.11,0,1286753.0,0.0
2540,8,14,0,1,-1.0,1.61,0.32,0,1313362.0,0.0
2541,8,14,1,0,1.0,1.38,0.31,0,1320070.0,0.0
2542,8,14,2,1,1.0,-0.09,0.07,1,1329800.0,0.0
2543,8,14,3,1,1.0,-3.05,1.35,1,1334554.0,0.0
2544,8,14,4,1,1.0,-0.4,0.32,1,1338288.0,0.0
2545,8,14,5,0,1.0,0.49,0.18,0,1341943.0,0.0
2546,8,14,6,0,1.0,1.9,-0.59,0,1346380.0,0.0
2547,8,14,7,1,1.0,-1.31,0.58,1,1350346.0,0.0
2548,8,14,8,0,1.0,1.66,-0.78,0,1357835.0,0.0
2549,8,14,9,1,1.0,-2.56,-3.29,1,1361758.0,0.0
2550,8,15,0,1,1.0,-1.46,-1.73,1,1382249.0,0.0
2551,8,15,1,1,1.0,-0.44,0.16,1,1387043.0,0.0
2552,8,15,2,1,1.0,-0.81,0.37,1,1393604.0,0.0
2553,8,15,3,0,1.0,1.84,-0.19,0,1397755.0,0.0
2554,8,15,4,1,1.0,-1.3,-1.44,1,1401602.0,0.0
2555,8,15,5,1,1.0,-2.96,-1.33,1,1404815.0,0.0
2556,8,15,6,1,-1.0,-0.09,1.06,0,1410465.0,0.0
2557,8,15,7,0,1.0,0.2,1.54,0,1413828.0,0.0
2558,8,15,8,1,1.0,-0.55,-1.14,1,1416963.0,0.0
2559,8,15,9,0,1.0,0.92,-0.63,0,1421665.0,0.0
2560,8,16,0,0,-1.0,-0.05,0.23,1,1436257.0,0.0
2561,8,16,1,0,-1.0,2.47,-0.08,1,1440842.0,0.0
2562,8,16,2,0,-1.0,1.36,0.83,1,1445745.0,0.0
2563,8,16,3,1,1.0,4.12,-0.95,1,1448900.0,0.0
2564,8,16,4,1,1.0,1.2,0.49,1,1453474.0,0.0
2565,8,16,5,0,1.0,-0.74,-0.18,0,1458547.0,0.0
2566,8,16,6,0,-1.0,-0.48,1.9,1,1463641.0,0.0
2567,8,16,7,1,-1.0,2.92,-1.36,0,1467530.0,0.0
2568,8,16,8,0,1.0,-2.16,-0.16,0,1470803.0,0.0
2569,8,16,9,1,-1.0,2.25,-1.3,0,1474875.0,0.0
2570,8,17,0,0,1.0,-2.58,1.8,0,1492321.0,0.0
2571,8,17,1,0,-1.0,-0.2,-0.64,1,1504821.0,0.0
2572,8,17,2,0,-1.0,1.72,2.07,1,1508191.0,0.0
2573,8,17,3,1,-1.0,0.85,1.43,0,1512318.0,0.0
2574,8,17,4,0,1.0,0.64,1.15,0,1517194.0,0.0
2575,8,17,5,1,1.0,-2.13,-3.67,1,1520589.0,0.0
2576,8,17,6,1,1.0,0.7,-1.12,1,1524053.0,0.0
2577,8,17,7,0,1.0,0.05,1.48,0,1527737.0,0.0
2578,8,17,8,0,-1.0,0.45,0.06,1,1531519.0,0.0
2579,8,17,9,1,-1.0,-1.52,-0.81,0,1534940.0,0.0
2580,8,18,0,1,-1.0,-1.16,-0.46,0,1551031.0,0.0
2581,8,18,1,0,1.0,-1.35,-2.22,0,1554166.0,0.0
2582,8,18,2,0,1.0,-0.77,-2.64,0,1559373.0,0.0
2583,8,18,3,1,1.0,0.4,0.79,1,1563029.0,0.0
2584,8,18,4,0,1.0,-3.19,-4.62,0,1566224.0,0.0
2585,8,18,5,0,-1.0,1.18,-0.51,1,1574808.0,0.0
2586,8,18,6,0,1.0,-0.44,0.18,0,1578225.0,0.0
2587,8,18,7,0,-1.0,-0.05,-0.51,1,1581945.0,0.0
2588,8,18,8,0,-1.0,0.23,0.76,1,1588603.0,0.0
2589,8,18,9,1,1.0,0.02,-0.19,1,1593977.0,0.0
2590,8,19,0,0,1.0,-3.25,2.35,0,1612709.0,0.0
2591,8,19,1,0,-1.0,0.25,-1.28,1,1617777.0,0.0
2592,8,19,2,1,-1.0,-2.46,2.77,0,1621369.0,0.0
2593,8,19,3,1,1.0,-0.06,-0.92,1,1625926.0,0.0
2594,8,19,4,1,1.0,0.98,-0.93,1,1630354.0,0.0
2595,8,19,5,0,1.0,-0.56,0.69,0,1633762.0,0.0
2596,8,19,6,1,1.0,2.66,-0.06,1,1639430.0,0.0
2597,8,19,7,0,1.0,-1.27,1.53,0,1644808.0,0.0
2598,8,19,8,1,1.0,-0.01,-0.83,1,1648063.0,0.0
2599,8,19,9,0,1.0,-1.19,1.02,0,1651256.0,0.0
2600,8,20,0,0,1.0,1.75,0.51,0,1672910.0,0.0
2601,8,20,1,0,1.0,1.65,-0.29,0,1679633.0,0.0
2602,8,20,2,1,1.0,-0.9,1.59,1,1686382.0,0.0
2603,8,20,3,0,1.0,2.02,0.6,0,1690240.0,0.0
2604,8,20,4,1,1.0,-0.2,-1.35,1,1694466.0,0.0
2605,8,20,5,0,1.0,2.72,-1.88,0,1698273.0,0.0
2606,8,20,6,0,1.0,1.18,0.72,0,1702152.0,0.0
2607,8,20,7,0,1.0,0.01,1.42,0,1708383.0,0.0
2608,8,20,8,0,1.0,0.24,3.15,0,1712188.0,0.0
2609,8,20,9,1,1.0,-1.24,-0.4,1,1715792.0,0.0
2610,8,21,0,0,-1.0,0.74,0.28,1,1733538.0,0.0
2611,8,21,1,1,-1.0,-0.04,0.49,0,1737646.0,0.0
2612,8,21,2,0,1.0,-1.02,-2.08,0,1741713.0,0.0
2613,8,21,3,1,1.0,1.14,0.99,1,1745301.0,0.0
2614,8,21,4,1,1.0,1.18,1.74,1,1749156.0,0.0
2615,8,21,5,0,1.0,-0.33,-1.32,0,1753206.0,0.0
2616,8,21,6,1,-1.0,0.08,1.15,0,1757525.0,0.0
2617,8,21,7,0,1.0,-3.02,-3.11,0,1760485.0,0.0
2618,8,21,8,0,1.0,-1.8,-1.67,0,1763749.0,0.0
2619,8,21,9,0,1.0,-0.06,0.69,0,1766939.0,0.0
2620,8,22,0,1,-1.0,-1.1,0.07,0,1781435.0,0.0
2621,8,22,1,1,1.0,1.34,0.88,1,1785177.0,0.0
2622,8,22,2,0,-1.0,0.19,0.16,1,1790590.0,0.0
2623,8,22,3,1,-1.0,-1.64,-2.52,0,1794728.0,0.0
2624,8,22,4,1,-1.0,-1.54,0.3,0,1798361.0,0.0
2625,8,22,5,0,1.0,-0.15,-0.8,0,1803768.0,0.0
2626,8,22,6,1,-1.0,-0.07,-0.58,0,1806476.0,0.0
2627,8,22,7,0,-1.0,1.6,1.33,1,1808793.0,0.0
2628,8,22,8,1,1.0,0.89,-0.66,1,1811092.0,0.0
2629,8,22,9,1,-1.0,-0.35,-0.14,0,1813418.0,0.0
2630,8,23,0,1,1.0,-1.01,-0.75,1,1827932.0,0.0
2631,8,23,1,1,-1.0,2.61,-2.55,0,1834305.0,0.0
2632,8,23,2,1,1.0,-2.33,1.42,1,1839349.0,0.0
2633,8,23,3,1,1.0,-0.41,-1.43,1,1842582.0,0.0
2634,8,23,4,0,1.0,0.47,-0.23,0,1846411.0,0.0
2635,8,23,5,1,1.0,-1.16,0.25,1,1850568.0,0.0
2636,8,23,6,1,1.0,-1.18,0.89,1,1854044.0,0.0
2637,8,23,7,1,1.0,-1.14,0.51,1,1857087.0,0.0
2638,8,23,8,0,-1.0,0.32,-0.93,1,1863792.0,0.0
2639,8,23,9,0,1.0,3.02,-1.59,0,1869101.0,0.0
2640,8,24,0,0,-1.0,1.22,-1.52,1,1895712.0,0.0
2641,8,24,1,1,1.0,0.2,0.05,1,1898059.0,0.0
2642,8,24,2,1,1.0,1.06,-0.12,1,1901240.0,0.0
2643,8,24,3,1,-1.0,0.33,2.34,0,1904385.0,0.0
2644,8,24,4,1,1.0,1.1,-0.21,1,1907185.0,0.0
2645,8,24,5,0,1.0,-0.26,1.99,0,1910931.0,0.0
2646,8,24,6,0,1.0,-0.73,-0.5,0,1914291.0,0.0
2647,8,24,7,1,1.0,1.47,-1.75,1,1917671.0,0.0
