,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,tier
917,3,1,7,0,1.0,1.09,-0.1,1.3,3.13,0,264956.0,0.0
918,3,1,8,1,1.0,-1.8,0.55,4.57,3.1,1,271085.0,0.0
919,3,1,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,275941.0,0.0
920,3,2,0,1,1.0,-0.82,0.3,-0.53,-0.32,1,282805.0,0.0
921,3,2,1,1,1.0,-0.41,-0.81,-0.74,-1.06,1,286588.0,0.0
922,3,2,2,0,1.0,1.13,-0.19,1.34,0.84,0,290475.0,0.0
923,3,2,3,1,-1.0,-1.58,-0.55,2.55,-0.55,0,294052.0,0.0
924,3,2,4,1,1.0,-1.22,0.69,-0.91,-1.05,1,298100.0,0.0
925,3,2,5,1,-1.0,-0.21,0.04,0.43,2.09,0,302372.0,0.0
926,3,2,6,0,1.0,0.98,-0.66,0.48,0.02,0,306940.0,0.0
927,3,2,7,0,1.0,1.13,-1.37,1.28,2.7,0,310788.0,0.0
928,3,2,8,1,1.0,-0.16,0.72,-0.92,-0.12,1,314404.0,0.0
929,3,2,9,1,-1.0,-1.01,-1.82,1.72,-1.59,0,318124.0,0.0
930,3,3,0,0,1.0,0.21,-0.13,0.29,0.65,0,323932.0,0.0
931,3,3,1,1,1.0,-1.6,-1.34,2.52,1.47,1,327892.0,0.0
932,3,3,2,0,1.0,1.27,0.4,-0.5,-1.75,0,332012.0,0.0
933,3,3,3,0,1.0,1.82,0.74,-1.81,-1.67,0,335772.0,0.0
934,3,3,4,0,-1.0,0.27,0.2,1.2,1.08,1,339172.0,0.0
935,3,3,5,0,1.0,0.26,-0.25,0.66,0.25,0,342748.0,0.0
936,3,3,6,1,1.0,-0.83,-0.14,0.8,0.5,1,347412.0,0.0
937,3,3,7,0,1.0,0.21,-1.33,0.58,0.87,0,351524.0,0.0
938,3,3,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,354917.0,0.0
939,3,3,9,1,-1.0,-0.32,-1.38,0.58,0.47,0,358652.0,0.0
940,3,4,0,0,-1.0,-0.29,0.75,0.97,1.57,1,364813.0,0.0
941,3,4,1,0,1.0,2.41,-2.12,2.5,1.81,0,368165.0,0.0
942,3,4,2,0,1.0,1.38,-0.4,0.66,-0.09,0,371821.0,0.0
943,3,4,3,0,-1.0,1.18,0.33,2.54,1.73,1,375708.0,0.0
944,3,4,4,1,-1.0,1.11,-1.97,-1.83,-1.26,0,389093.0,0.0
945,3,4,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,392524.0,0.0
946,3,4,6,0,-1.0,1.71,1.35,1.8,2.44,1,396036.0,0.0
947,3,4,7,0,1.0,0.94,-2.55,-1.89,-1.03,0,399829.0,0.0
948,3,4,8,0,-1.0,0.2,-0.64,0.8,1.95,1,403260.0,0.0
949,3,4,9,0,1.0,1.58,1.57,0.9,-2.19,0,410141.0,0.0
950,3,5,0,1,1.0,1.16,-0.28,-1.42,0.01,1,416100.0,0.0
951,3,5,1,1,1.0,0.86,2.35,2.09,-0.43,1,420261.0,0.0
952,3,5,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,424388.0,0.0
953,3,5,3,1,1.0,0.6,0.71,0.92,0.71,1,428740.0,0.0
954,3,5,4,1,1.0,1.21,-0.26,-0.05,0.12,1,433421.0,0.0
955,3,5,5,1,1.0,3.0,-1.19,2.1,1.48,1,437460.0,0.0
956,3,5,6,1,1.0,0.52,0.16,-0.7,-1.34,1,441420.0,0.0
957,3,5,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,446252.0,0.0
958,3,5,8,0,1.0,-1.47,0.6,-1.58,1.42,0,449988.0,0.0
959,3,5,9,0,-1.0,-0.61,2.3,0.3,1.11,1,453492.0,0.0
960,3,6,0,0,1.0,-4.4,1.08,0.7,-2.67,0,459108.0,0.0
961,3,6,1,0,1.0,-0.08,0.78,-0.86,0.39,0,462964.0,0.0
962,3,6,2,1,-1.0,0.19,2.12,-0.15,-1.44,0,466732.0,0.0
963,3,6,3,1,1.0,0.91,0.49,-1.06,-0.59,1,471125.0,0.0
964,3,6,4,1,-1.0,1.24,3.28,-0.98,-0.06,0,475877.0,0.0
965,3,6,5,0,1.0,-0.22,0.33,1.4,-1.73,0,478589.0,0.0
966,3,6,6,1,-1.0,0.4,1.65,-0.26,0.64,0,484333.0,0.0
967,3,6,7,1,1.0,1.09,-1.63,-1.66,2.16,1,487877.0,0.0
968,3,6,8,0,1.0,-0.47,2.03,-2.5,0.83,0,492188.0,0.0
969,3,6,9,1,1.0,0.84,-2.11,3.43,-0.72,1,496037.0,0.0
970,3,7,0,1,1.0,-0.8,-1.7,1.73,-1.08,1,502004.0,0.0
971,3,7,1,1,-1.0,0.31,0.0,-1.04,-0.45,0,506700.0,0.0
972,3,7,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,510356.0,0.0
973,3,7,3,0,-1.0,0.41,-1.61,2.61,-0.51,1,514188.0,0.0
974,3,7,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,518140.0,0.0
975,3,7,5,0,-1.0,-3.05,-1.06,2.36,-1.86,1,523604.0,0.0
976,3,7,6,1,1.0,-1.08,0.6,0.26,0.68,1,526924.0,0.0
977,3,7,7,1,1.0,-0.22,0.08,1.71,2.8,1,531548.0,0.0
978,3,7,8,1,-1.0,2.64,-1.56,-0.09,0.22,0,535404.0,0.0
979,3,7,9,1,1.0,-1.5,-0.09,2.1,3.11,1,539124.0,0.0
980,3,8,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,546404.0,0.0
981,3,8,1,1,1.0,2.03,-0.21,2.42,0.46,1,549732.0,0.0
982,3,8,2,0,-1.0,-4.19,4.34,-1.96,-1.4,1,554613.0,0.0
983,3,8,3,0,1.0,2.56,-2.91,2.18,-1.56,0,557940.0,0.0
984,3,8,4,0,1.0,1.2,-1.28,0.9,0.06,0,561732.0,0.0
985,3,8,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,565397.0,0.0
986,3,8,6,0,1.0,-1.03,-0.67,-1.57,-0.06,0,568844.0,0.0
987,3,8,7,1,1.0,-2.97,1.0,-3.97,-0.51,1,572468.0,0.0
988,3,8,8,1,-1.0,-0.78,0.48,-2.35,-0.39,0,575861.0,0.0
989,3,8,9,0,-1.0,-2.1,1.03,1.37,1.56,1,578652.0,0.0
990,3,9,0,1,-1.0,1.73,-1.29,0.72,0.4,0,585820.0,0.0
991,3,9,1,0,1.0,1.12,-0.6,1.2,1.3,0,589549.0,0.0
992,3,9,2,1,1.0,-0.78,0.66,-0.57,0.31,1,593236.0,0.0
993,3,9,3,0,-1.0,-0.34,-2.25,-1.09,3.6,1,597572.0,0.0
994,3,9,4,0,1.0,0.5,1.98,1.0,0.16,0,600773.0,0.0
995,3,9,5,0,-1.0,-1.38,0.68,-1.5,-1.33,1,606308.0,0.0
996,3,9,6,1,-1.0,0.11,1.07,-0.18,-2.72,0,611261.0,0.0
997,3,9,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,615220.0,0.0
998,3,9,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,619364.0,0.0
999,3,9,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,623756.0,0.0
1000,3,10,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,629100.0,0.0
1001,3,10,1,1,1.0,0.9,0.93,-0.22,1.6,1,632804.0,0.0
1002,3,10,2,1,1.0,1.01,-1.16,1.28,-2.38,1,637469.0,0.0
1003,3,10,3,1,1.0,0.46,1.46,1.71,-0.83,1,641844.0,0.0
1004,3,10,4,1,1.0,1.26,1.75,1.6,0.07,1,646428.0,0.0
1005,3,10,5,1,1.0,2.19,0.94,2.38,-0.87,1,650037.0,0.0
1006,3,10,6,1,1.0,1.08,0.34,0.75,-0.12,1,653812.0,0.0
1007,3,10,7,1,1.0,0.38,1.0,2.2,-0.92,1,658540.0,0.0
1008,3,10,8,0,1.0,-1.97,0.86,-1.62,1.46,0,662733.0,0.0
1009,3,10,9,0,1.0,-0.71,-0.51,0.09,-0.02,0,666412.0,0.0
1010,3,11,0,1,1.0,-1.19,-0.72,0.77,0.69,1,672396.0,0.0
1011,3,11,1,0,1.0,3.08,-0.65,0.85,0.52,0,675709.0,0.0
1012,3,11,2,1,-1.0,-0.56,2.04,0.92,1.34,0,679476.0,0.0
1013,3,11,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,683260.0,0.0
1014,3,11,4,1,-1.0,3.32,-2.04,-0.14,-0.89,0,687069.0,0.0
1015,3,11,5,0,1.0,3.02,0.26,-0.22,0.58,0,691084.0,0.0
1016,3,11,6,1,1.0,-0.95,0.38,2.75,0.91,1,696372.0,0.0
1017,3,11,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,700133.0,0.0
1018,3,11,8,1,1.0,-0.24,-0.22,-1.31,-2.82,1,703884.0,0.0
1019,3,11,9,0,1.0,2.09,2.26,1.19,2.39,0,708748.0,0.0
1020,3,12,0,0,-1.0,0.79,0.75,1.02,-0.8,1,714420.0,0.0
1021,3,12,1,1,-1.0,-1.05,-1.47,-1.61,0.78,0,717876.0,0.0
1022,3,12,2,0,1.0,-0.19,-1.2,1.39,0.58,0,728381.0,0.0
1023,3,12,3,0,1.0,-1.91,0.37,0.26,-1.41,0,734924.0,0.0
1024,3,12,4,0,1.0,-0.61,0.03,0.26,0.19,0,743221.0,0.0
1025,3,12,5,0,-1.0,1.11,-1.64,-0.21,1.92,1,747948.0,0.0
1026,3,12,6,1,1.0,0.85,-0.15,1.56,1.24,1,754413.0,0.0
1027,3,12,7,1,-1.0,-1.75,-0.04,0.6,0.49,0,760284.0,0.0
1028,3,12,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,765477.0,0.0
1029,3,12,9,0,1.0,-1.25,0.17,-0.76,-0.78,0,769060.0,0.0
1030,3,13,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,776613.0,0.0
1031,3,13,1,1,1.0,3.04,-2.48,1.19,-2.92,1,780132.0,0.0
1032,3,13,2,0,-1.0,0.25,-0.28,0.0,0.23,1,784260.0,0.0
1033,3,13,3,1,-1.0,-1.68,-2.6,0.97,-0.54,0,786957.0,0.0
1034,3,13,4,1,1.0,2.41,1.34,-0.79,-1.97,1,791556.0,0.0
1035,3,13,5,0,-1.0,-0.4,-2.53,0.15,-1.67,1,798525.0,0.0
1036,3,13,6,1,-1.0,-1.54,1.82,-1.77,1.62,0,802524.0,0.0
1037,3,13,7,0,1.0,0.56,2.67,-1.89,1.23,0,805316.0,0.0
1038,3,13,8,1,-1.0,-0.82,-1.52,3.0,0.26,0,810044.0,0.0
1039,3,13,9,0,1.0,-1.22,-1.26,0.18,1.82,0,813302.0,0.0
1040,3,14,0,1,1.0,2.26,-0.62,-0.14,-1.18,1,823101.0,0.0
1041,3,14,1,0,-1.0,-0.02,-2.0,-0.42,-0.66,1,826964.0,0.0
1042,3,14,2,0,-1.0,1.4,-0.3,-0.05,-0.37,1,831920.0,0.0
1043,3,14,3,1,-1.0,-0.73,1.87,0.18,0.29,0,834901.0,0.0
1044,3,14,4,0,-1.0,0.89,-1.73,0.35,0.75,1,838261.0,0.0
1045,3,14,5,1,1.0,1.27,-1.47,-0.86,0.71,1,842149.0,0.0
1046,3,14,6,0,1.0,-0.21,-0.39,1.5,0.9,0,846965.0,0.0
1047,3,14,7,1,1.0,2.46,-1.32,-3.77,0.82,1,855093.0,0.0
1048,3,14,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,859550.0,0.0
1049,3,14,9,0,1.0,-0.23,0.42,1.67,1.03,0,863533.0,0.0
1050,3,15,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,870333.0,0.0
1051,3,15,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,873716.0,0.0
1052,3,15,2,0,-1.0,0.04,0.3,1.31,0.34,1,878541.0,0.0
1053,3,15,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,883909.0,0.0
1054,3,15,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,888013.0,0.0
1055,3,15,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,891900.0,0.0
1056,3,15,6,0,-1.0,0.47,2.01,-0.97,-2.1,1,896413.0,0.0
1057,3,15,7,1,-1.0,2.07,0.75,2.97,2.88,0,899541.0,0.0
1058,3,15,8,1,1.0,-0.71,-0.08,1.91,0.49,1,904548.0,0.0
1059,3,15,9,1,1.0,-1.45,-0.68,2.37,-0.53,1,909797.0,0.0
1060,3,16,0,1,1.0,-1.59,1.58,1.95,1.31,1,915508.0,0.0
1061,3,16,1,1,1.0,-1.25,1.94,2.82,-1.79,1,919460.0,0.0
1062,3,16,2,0,1.0,0.96,-0.66,0.54,0.7,0,923501.0,0.0
1063,3,16,3,1,1.0,-0.92,-0.36,2.63,0.12,1,927422.0,0.0
1064,3,16,4,1,1.0,-0.68,0.66,0.22,-3.03,1,930684.0,0.0
1065,3,16,5,0,1.0,0.41,0.51,-1.43,-0.09,0,936805.0,0.0
1066,3,16,6,1,1.0,-2.14,2.13,-0.09,-1.85,1,940188.0,0.0
1067,3,16,7,0,1.0,0.65,-0.99,0.71,1.09,0,943852.0,0.0
1068,3,16,8,1,1.0,-0.63,-0.48,1.01,0.63,1,947213.0,0.0
1069,3,16,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,954508.0,0.0
1070,3,17,0,1,-1.0,-1.5,2.35,-0.11,0.2,0,959133.0,0.0
1071,3,17,1,0,-1.0,0.27,0.77,0.12,-0.63,1,962565.0,0.0
1072,3,17,2,1,1.0,1.41,-0.63,-0.34,-1.91,1,966020.0,0.0
1073,3,17,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,970485.0,0.0
1074,3,17,4,1,1.0,0.84,-0.2,1.97,0.57,1,973917.0,0.0
1075,3,17,5,1,1.0,1.55,-1.31,-2.02,-0.62,1,977821.0,0.0
1076,3,17,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,981573.0,0.0
1077,3,17,7,1,1.0,0.61,0.6,-0.86,-0.91,1,985109.0,0.0
1078,3,17,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,988749.0,0.0
1079,3,17,9,1,1.0,0.21,1.36,1.21,0.81,1,995613.0,0.0
1080,3,18,0,0,1.0,0.02,-0.11,0.66,2.57,0,1000877.0,0.0
1081,3,18,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,1003981.0,0.0
1082,3,18,2,1,1.0,-1.98,0.43,1.75,1.15,1,1007405.0,0.0
1083,3,18,3,1,1.0,-1.3,2.0,1.86,-1.06,1,1010565.0,0.0
1084,3,18,4,0,1.0,0.79,-0.24,2.16,0.99,0,1014525.0,0.0
1085,3,18,5,0,1.0,1.45,0.18,-0.69,0.33,0,1017965.0,0.0
1086,3,18,6,1,1.0,-0.02,0.27,0.13,0.02,1,1022837.0,0.0
1087,3,18,7,0,-1.0,0.56,1.01,-2.39,0.87,1,1026357.0,0.0
1088,3,18,8,0,1.0,0.69,1.77,0.79,-0.71,0,1029869.0,0.0
1089,3,18,9,0,1.0,1.62,-1.13,-1.7,1.89,0,1033101.0,0.0
1090,3,19,0,0,1.0,2.15,1.84,-3.41,0.1,0,1038244.0,0.0
1091,3,19,1,0,1.0,1.58,1.31,-2.51,0.64,0,1041517.0,0.0
1092,3,19,2,0,1.0,1.14,1.34,-1.83,0.74,0,1044924.0,0.0
1093,3,19,3,1,1.0,-2.28,-0.03,2.86,-0.76,1,1048221.0,0.0
1094,3,19,4,1,1.0,-0.51,-0.03,0.43,0.35,1,1052397.0,0.0
1095,3,19,5,1,1.0,-1.32,2.15,-1.68,0.31,1,1056285.0,0.0
1096,3,19,6,0,1.0,0.11,-0.46,-0.82,-1.96,0,1060501.0,0.0
1097,3,19,7,1,-1.0,-0.47,-0.75,1.37,-0.1,0,1063805.0,0.0
1098,3,19,8,0,-1.0,-1.1,0.11,1.1,-1.09,1,1066645.0,0.0
1099,3,19,9,0,1.0,0.28,-0.48,-0.69,-0.12,0,1070789.0,0.0
1100,3,20,0,0,-1.0,-1.49,1.49,-1.75,1.42,1,1076157.0,0.0
1101,3,20,1,1,1.0,-1.88,0.64,0.01,1.31,1,1079468.0,0.0
1102,3,20,2,1,-1.0,-0.63,-0.21,0.65,-2.01,0,1082884.0,0.0
1103,3,20,3,1,1.0,-1.66,1.29,-1.33,2.35,1,1086893.0,0.0
1104,3,20,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,1090980.0,0.0
1105,3,20,5,1,1.0,-1.22,-1.49,0.33,0.78,1,1094460.0,0.0
1106,3,20,6,1,1.0,-0.56,1.2,-1.61,1.66,1,1098397.0,0.0
1107,3,20,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,1102204.0,0.0
1108,3,20,8,1,1.0,-0.73,0.4,-0.35,2.16,1,1105636.0,0.0
1109,3,20,9,0,-1.0,1.46,1.23,1.48,1.84,1,1108877.0,0.0
1110,3,21,0,0,1.0,0.28,0.39,-1.37,0.23,0,1113684.0,0.0
1111,3,21,1,0,-1.0,2.15,0.69,1.53,1.6,1,1116804.0,0.0
1112,3,21,2,0,1.0,-2.41,-1.66,1.45,-2.21,0,1120269.0,0.0
1113,3,21,3,1,1.0,2.21,0.31,0.19,0.97,1,1123756.0,0.0
1114,3,21,4,0,1.0,-0.81,1.63,-1.43,0.32,0,1127668.0,0.0
1115,3,21,5,0,1.0,-1.05,-0.79,-0.52,-0.87,0,1131821.0,0.0
1116,3,21,6,0,1.0,-0.04,0.48,-1.39,0.8,0,1136292.0,0.0
1117,3,21,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,1141245.0,0.0
1118,3,21,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,1145117.0,0.0
1119,3,21,9,1,1.0,1.3,0.57,-2.09,0.35,1,1148869.0,0.0
1120,3,22,0,0,1.0,0.71,-1.0,-0.57,0.78,0,1154493.0,0.0
1121,3,22,1,1,1.0,-1.36,1.74,0.19,-0.45,1,1158221.0,0.0
1122,3,22,2,1,-1.0,-0.11,0.96,-0.54,-0.64,0,1162629.0,0.0
1123,3,22,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,1167621.0,0.0
1124,3,22,4,1,1.0,-1.78,1.36,1.28,-1.45,1,1171757.0,0.0
1125,3,22,5,0,1.0,0.27,0.93,2.02,0.01,0,1175301.0,0.0
1126,3,22,6,0,1.0,1.9,-1.68,-2.32,0.86,0,1178437.0,0.0
1127,3,22,7,1,1.0,-0.65,0.05,0.09,-0.06,1,1181629.0,0.0
1128,3,22,8,0,1.0,0.99,-0.28,-1.48,0.17,0,1185358.0,0.0
1129,3,22,9,1,-1.0,-0.27,0.25,1.44,0.9,0,1188909.0,0.0
1130,3,23,0,1,1.0,-0.39,1.71,1.58,-1.42,1,1194701.0,0.0
1131,3,23,1,1,-1.0,1.89,-1.86,-0.84,1.6,0,1199397.0,0.0
1132,3,23,2,0,1.0,1.96,-3.72,-2.58,1.84,0,1202837.0,0.0
1133,3,23,3,0,1.0,0.19,-3.63,-2.09,1.19,0,1206573.0,0.0
1134,3,23,4,0,-1.0,0.1,-0.46,-0.71,1.05,1,1212797.0,0.0
1135,3,23,5,1,1.0,-0.83,2.84,-0.03,-0.51,1,1217837.0,0.0
1136,3,23,6,1,1.0,-1.9,1.22,-0.5,0.39,1,1222037.0,0.0
1137,3,23,7,1,1.0,-0.37,0.38,-0.61,-0.08,1,1226917.0,0.0
1138,3,23,8,0,1.0,1.32,-1.2,-0.97,0.6,0,1230389.0,0.0
1139,3,23,9,0,1.0,1.77,-2.05,-1.52,1.35,0,1233581.0,0.0
1140,3,24,0,0,1.0,1.52,-1.58,-0.18,1.25,0,1238653.0,0.0
1141,3,24,1,0,1.0,0.95,-0.05,0.69,-0.24,0,1242533.0,0.0
1142,3,24,2,0,1.0,0.34,0.8,-1.56,0.75,0,1245949.0,0.0
1143,3,24,3,1,1.0,-2.61,0.89,-0.79,0.11,1,1249197.0,0.0
1144,3,24,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,1252613.0,0.0
1145,3,24,5,1,1.0,-1.19,0.25,0.65,2.28,1,1256156.0,0.0
1146,3,24,6,0,1.0,1.07,-0.62,-0.32,0.37,0,1259965.0,0.0
1147,3,24,7,0,1.0,0.75,0.99,-0.66,0.08,0,1263037.0,0.0
1148,3,24,8,1,-1.0,-2.31,2.25,-1.23,-1.33,0,1266261.0,0.0
1149,3,24,9,0,1.0,0.37,0.44,-0.14,-1.55,0,1269949.0,0.0
1150,3,25,0,0,1.0,-1.82,-2.36,1.75,3.19,0,1274973.0,0.0
1151,3,25,1,1,1.0,0.74,1.13,0.34,-2.19,1,1278597.0,0.0
1152,3,25,2,1,1.0,1.52,0.61,2.87,-1.36,1,1282084.0,0.0
1153,3,25,3,1,1.0,2.2,4.4,2.18,-2.29,1,1286517.0,0.0
1154,3,25,4,1,1.0,1.6,-0.94,-0.75,0.3,1,1289845.0,0.0
1155,3,25,5,1,1.0,1.26,-0.7,-0.08,1.26,1,1293749.0,0.0
1156,3,25,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,1297398.0,0.0
1157,3,25,7,0,1.0,-1.14,-2.08,0.2,2.9,0,1301470.0,0.0
1158,3,25,8,1,1.0,0.51,1.11,0.69,-1.08,1,1304709.0,0.0
1159,3,25,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,1308526.0,0.0
1160,3,26,0,1,1.0,-0.52,-0.84,0.53,1.45,1,1313798.0,0.0
1161,3,26,1,1,-1.0,-2.14,1.7,1.18,1.53,0,1317076.0,0.0
1162,3,26,2,1,-1.0,-1.62,-0.19,-1.43,0.49,0,1320717.0,0.0
1163,3,26,3,1,1.0,2.06,1.0,-0.18,-1.33,1,1324077.0,0.0
1164,3,26,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,1328325.0,0.0
1165,3,26,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,1332165.0,0.0
1166,3,26,6,0,-1.0,-0.57,-2.79,0.28,-0.83,1,1335389.0,0.0
1167,3,26,7,1,-1.0,-1.87,1.46,1.28,-0.23,0,1338861.0,0.0
1168,3,26,8,0,1.0,-2.03,1.09,1.7,0.63,0,1342781.0,0.0
1169,3,26,9,0,1.0,-4.12,3.02,1.47,1.42,0,1350013.0,0.0
1170,3,27,0,1,1.0,-3.71,2.19,-0.27,0.24,1,1356021.0,0.0
1171,3,27,1,1,1.0,-0.79,-0.96,-0.3,-0.62,1,1360181.0,0.0
1172,3,27,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,1363797.0,0.0
1173,3,27,3,0,-1.0,1.35,-1.59,-0.58,-1.58,1,1367253.0,0.0
1174,3,27,4,0,-1.0,0.55,-2.01,1.21,-1.48,1,1370997.0,0.0
1175,3,27,5,1,1.0,-1.09,1.65,-1.41,2.2,1,1375373.0,0.0
1176,3,27,6,1,1.0,-1.94,-1.31,1.36,0.14,1,1379509.0,0.0
1177,3,27,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,1382925.0,0.0
1178,3,27,8,0,1.0,0.85,-2.12,2.4,0.17,0,1386331.0,0.0
1179,3,27,9,1,-1.0,-0.44,2.52,-1.7,2.34,0,1389740.0,0.0
1180,3,28,0,1,-1.0,-1.53,1.01,-1.36,0.17,0,1395604.0,0.0
1181,3,28,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,1400005.0,0.0
1182,3,28,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,1403620.0,0.0
1183,3,28,3,1,1.0,0.64,1.6,-0.53,2.13,1,1407308.0,0.0
1184,3,28,4,1,-1.0,-0.12,-0.22,0.04,-2.88,0,1410853.0,0.0
1185,3,28,5,0,1.0,-2.7,-0.3,-0.72,2.7,0,1414268.0,0.0
1186,3,28,6,0,1.0,-2.77,0.26,-1.07,0.72,0,1417509.0,0.0
1187,3,28,7,1,1.0,1.79,-0.57,2.64,-1.95,1,1420628.0,0.0
1188,3,28,8,1,-1.0,-2.01,-1.17,-0.1,-0.11,0,1424301.0,0.0
1189,3,28,9,0,1.0,-0.59,-3.37,2.32,1.1,0,1428388.0,0.0
1190,3,29,0,0,-1.0,0.04,-0.51,0.78,-0.83,1,1433852.0,0.0
1191,3,29,1,1,1.0,0.0,-1.02,0.72,-0.41,1,1438677.0,0.0
1192,3,29,2,1,-1.0,2.06,2.0,-2.67,1.91,0,1442156.0,0.0
1193,3,29,3,0,1.0,0.66,0.83,-1.18,1.0,0,1445924.0,0.0
1194,3,29,4,0,-1.0,-0.86,-0.18,0.92,-0.48,1,1449797.0,0.0
1195,3,29,5,0,1.0,0.38,2.11,-1.88,2.38,0,1454517.0,0.0
1196,3,29,6,0,1.0,2.03,0.26,0.41,-1.14,0,1457685.0,0.0
1197,3,29,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,1461093.0,0.0
1198,3,29,8,1,-1.0,0.5,0.48,-0.91,-0.26,0,1464189.0,0.0
1199,3,29,9,0,1.0,1.11,4.6,-0.31,4.06,0,1466813.0,0.0
1200,4,0,0,0,1.0,-4.4,1.08,0.7,-2.67,0,200582.0,0.0
1201,4,0,1,0,1.0,-0.08,0.78,-0.86,0.39,0,210454.0,0.0
1202,4,0,2,0,1.0,0.19,2.12,-0.15,-1.44,0,218921.0,0.0
1203,4,0,3,1,1.0,0.91,0.49,-1.06,-0.59,1,224523.0,0.0
1204,4,0,4,0,1.0,1.24,3.28,-0.98,-0.06,0,233626.0,0.0
1205,4,0,5,0,1.0,-0.22,0.33,1.4,-1.73,0,243273.0,0.0
1206,4,0,6,0,1.0,0.4,1.65,-0.26,0.64,0,251206.0,0.0
1207,4,0,7,1,1.0,1.09,-1.63,-1.66,2.16,1,256383.0,0.0
1208,4,0,8,1,-1.0,-0.47,2.03,-2.5,0.83,0,263991.0,0.0
1209,4,0,9,0,-1.0,0.84,-2.11,3.43,-0.72,1,273194.0,0.0
1210,4,1,0,0,-1.0,-0.29,0.75,0.97,1.57,1,285901.0,0.0
1211,4,1,1,1,-1.0,2.41,-2.12,2.5,1.81,0,291550.0,0.0
1212,4,1,2,1,-1.0,1.38,-0.4,0.66,-0.09,0,297552.0,0.0
1213,4,1,3,0,-1.0,1.18,0.33,2.54,1.73,1,301771.0,0.0
1214,4,1,4,1,-1.0,1.11,-1.97,-1.83,-1.26,0,307993.0,0.0
1215,4,1,5,0,-1.0,-1.6,-0.36,-1.29,-0.04,1,313866.0,0.0
1216,4,1,6,0,-1.0,1.71,1.35,1.8,2.44,1,319160.0,0.0
1217,4,1,7,1,-1.0,0.94,-2.55,-1.89,-1.03,0,324536.0,0.0
1218,4,1,8,0,-1.0,0.2,-0.64,0.8,1.95,1,329426.0,0.0
1219,4,1,9,0,1.0,1.58,1.57,0.9,-2.19,0,335123.0,0.0
1220,4,2,0,0,1.0,2.15,1.84,-3.41,0.1,0,346211.0,0.0
1221,4,2,1,0,1.0,1.58,1.31,-2.51,0.64,0,350153.0,0.0
1222,4,2,2,0,1.0,1.14,1.34,-1.83,0.74,0,353356.0,0.0
1223,4,2,3,1,1.0,-2.28,-0.03,2.86,-0.76,1,356900.0,0.0
1224,4,2,4,1,1.0,-0.51,-0.03,0.43,0.35,1,361607.0,0.0
1225,4,2,5,1,1.0,-1.32,2.15,-1.68,0.31,1,366285.0,0.0
1226,4,2,6,1,-1.0,0.11,-0.46,-0.82,-1.96,0,371128.0,0.0
1227,4,2,7,1,-1.0,-0.47,-0.75,1.37,-0.1,0,376736.0,0.0
1228,4,2,8,1,1.0,-1.1,0.11,1.1,-1.09,1,387610.0,0.0
1229,4,2,9,1,-1.0,0.28,-0.48,-0.69,-0.12,0,392013.0,0.0
1230,4,3,0,1,-1.0,0.28,0.39,-1.37,0.23,0,401137.0,0.0
