,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,tier
1357,4,15,7,0,1.0,0.52,-1.67,0.82,1.18,0,3123847.0,0.0
1358,4,15,8,0,-1.0,2.21,-1.99,0.79,-1.43,1,3130565.0,0.0
1359,4,15,9,0,1.0,0.18,0.86,3.22,-1.65,0,3138368.0,0.0
1360,4,16,0,1,1.0,-0.37,0.61,-0.27,-2.01,1,3146488.0,0.0
1361,4,16,1,0,1.0,0.98,0.04,0.02,0.05,0,3157425.0,0.0
1362,4,16,2,1,1.0,-0.35,-0.12,-0.55,-0.41,1,3164115.0,0.0
1363,4,16,3,0,1.0,2.99,0.32,0.0,-1.68,0,3175207.0,0.0
1364,4,16,4,1,-1.0,-1.6,0.3,0.36,0.67,0,3194603.0,0.0
1365,4,16,5,1,1.0,-2.19,-0.58,-0.69,-1.32,1,3199763.0,0.0
1366,4,16,6,0,1.0,-0.48,2.67,2.95,0.87,0,3205711.0,0.0
1367,4,16,7,0,1.0,0.34,0.68,0.92,0.37,0,3212425.0,0.0
1368,4,16,8,0,1.0,-2.15,2.94,2.51,-1.15,0,3219742.0,0.0
1369,4,16,9,0,1.0,-1.02,0.5,0.21,0.38,0,3231502.0,0.0
1370,4,17,0,1,1.0,-1.33,-2.75,0.97,-1.13,1,3242981.0,0.0
1371,4,17,1,1,1.0,-1.3,2.63,-2.45,-0.65,1,3252039.0,0.0
1372,4,17,2,1,-1.0,0.81,-0.58,-0.09,0.93,0,3259494.0,0.0
1373,4,17,3,1,1.0,0.11,-0.09,-0.98,0.95,1,3275388.0,0.0
1374,4,17,4,1,1.0,-0.28,0.22,-2.66,1.43,1,3285475.0,0.0
1375,4,17,5,1,-1.0,0.22,1.04,-0.59,0.09,0,3294883.0,0.0
1376,4,17,6,1,1.0,1.22,-0.73,-2.73,1.84,1,3303767.0,0.0
1377,4,17,7,1,1.0,-1.07,-0.53,-0.68,-0.02,1,3330533.0,0.0
1378,4,17,8,1,1.0,0.31,-0.81,0.07,0.66,1,3449900.0,0.0
1379,4,17,9,1,1.0,-0.17,-0.99,0.24,-0.51,1,3457763.0,0.0
1380,4,18,0,0,1.0,-1.23,-0.58,1.51,2.1,0,3491410.0,0.0
1381,4,18,1,0,1.0,-0.14,1.33,0.83,0.2,0,3498917.0,0.0
1382,4,18,2,1,1.0,-0.04,-0.67,-2.61,0.77,1,3506467.0,0.0
1383,4,18,3,1,1.0,0.9,0.25,-2.8,0.02,1,3512639.0,0.0
1384,4,18,4,0,1.0,-0.53,0.07,0.56,0.65,0,3520208.0,0.0
1385,4,18,5,0,-1.0,0.01,0.21,-1.54,0.17,1,3532067.0,0.0
1386,4,18,6,0,1.0,-0.33,1.14,0.55,1.08,0,3539333.0,0.0
1387,4,18,7,1,-1.0,-3.48,0.7,0.21,3.11,0,3575532.0,0.0
1388,4,18,8,0,1.0,0.33,0.64,0.67,0.12,0,3581549.0,0.0
1389,4,18,9,1,1.0,-1.49,-0.74,-0.23,1.46,1,3594326.0,0.0
1390,4,19,0,1,1.0,-1.03,-1.07,1.86,-0.65,1,3606642.0,0.0
1391,4,19,1,0,1.0,-0.29,2.0,-1.66,-0.32,0,3684112.0,0.0
1392,4,19,2,1,1.0,-1.51,-1.77,1.35,0.16,1,3706422.0,0.0
1393,4,19,3,0,-1.0,0.48,-0.54,-0.04,1.0,1,3715599.0,0.0
1394,4,19,4,0,1.0,0.35,2.42,-0.58,-1.68,0,3723607.0,0.0
1395,4,19,5,0,1.0,0.32,0.11,1.49,-0.44,0,3730993.0,0.0
1396,4,19,6,0,-1.0,2.37,-1.42,0.83,-1.63,1,3758196.0,0.0
1397,4,19,7,1,1.0,-1.17,-1.95,2.97,-1.24,1,3771877.0,0.0
1398,4,19,8,0,1.0,-0.65,1.14,0.83,-0.85,0,3779951.0,0.0
1399,4,19,9,0,1.0,-0.57,0.74,3.09,-2.84,0,3799562.0,0.0
1400,4,20,0,0,-1.0,1.17,-1.69,1.93,0.04,1,3812015.0,0.0
1401,4,20,1,0,1.0,1.31,-0.02,-0.69,0.92,0,3826351.0,0.0
1402,4,20,2,0,1.0,0.15,2.95,-3.44,0.38,0,3891669.0,0.0
1403,4,20,3,1,1.0,0.14,1.8,-2.1,-1.47,1,3898265.0,0.0
1404,4,20,4,0,1.0,-0.82,-0.46,-1.2,2.03,0,3913941.0,0.0
1405,4,20,5,0,-1.0,0.52,-1.91,2.36,0.12,1,3928779.0,0.0
1406,4,20,6,0,1.0,1.59,2.63,-2.02,1.38,0,3936914.0,0.0
1407,4,20,7,0,1.0,1.32,0.47,-1.44,2.28,0,3950932.0,0.0
1408,4,20,8,1,1.0,-0.4,3.07,-1.78,-1.69,1,3962513.0,0.0
1409,4,20,9,1,1.0,-0.68,-0.09,-2.01,-0.49,1,3970232.0,0.0
1410,4,21,0,0,1.0,-0.46,0.36,0.51,-0.43,0,3987933.0,0.0
1411,4,21,1,1,1.0,-0.58,-0.04,-0.63,-1.28,1,4001398.0,0.0
1412,4,21,2,0,-1.0,0.12,-1.78,1.04,0.77,1,4019584.0,0.0
1413,4,21,3,1,1.0,-2.49,-1.98,-1.85,0.74,1,4025367.0,0.0
1414,4,21,4,0,-1.0,0.96,-1.0,-0.62,1.82,1,4032216.0,0.0
1415,4,21,5,1,1.0,-1.4,-0.16,-1.41,-0.78,1,4038961.0,0.0
1416,4,21,6,1,1.0,-0.53,-1.29,0.2,-0.18,1,4043350.0,0.0
1417,4,21,7,1,-1.0,-0.47,1.8,-0.59,-1.9,0,4055566.0,0.0
1418,4,21,8,0,-1.0,0.82,-1.47,-1.44,2.58,1,4117960.0,0.0
1419,4,21,9,0,1.0,0.61,0.35,1.68,0.89,0,4123897.0,0.0
1420,4,22,0,0,1.0,3.8,-1.86,0.65,0.89,0,4137182.0,0.0
1421,4,22,1,0,1.0,0.03,0.08,0.44,-0.14,0,4148398.0,0.0
1422,4,22,2,0,1.0,0.65,-1.8,1.35,0.86,0,4157053.0,0.0
1423,4,22,3,0,1.0,1.77,-0.25,-0.34,0.76,0,4178279.0,0.0
1424,4,22,4,0,-1.0,-1.08,1.64,-0.82,0.94,1,4186012.0,0.0
1425,4,22,5,0,1.0,-0.51,0.03,0.9,1.17,0,4192778.0,0.0
1426,4,22,6,0,1.0,2.6,-0.14,-0.51,0.66,0,4198532.0,0.0
1427,4,22,7,0,1.0,0.8,-1.44,1.23,0.07,0,4208866.0,0.0
1428,4,22,8,0,1.0,0.6,1.31,-1.05,0.96,0,4215867.0,0.0
1429,4,22,9,1,1.0,-3.33,-1.78,-0.32,-0.85,1,4221840.0,0.0
1430,4,23,0,1,1.0,0.4,-2.21,-2.88,1.12,1,4231723.0,0.0
1431,4,23,1,0,-1.0,0.61,0.14,0.15,-0.61,1,4244125.0,0.0
1432,4,23,2,1,1.0,-3.63,-1.0,-0.95,3.49,1,4260937.0,0.0
1433,4,23,3,0,1.0,0.27,1.73,0.11,-0.1,0,4269600.0,0.0
1434,4,23,4,1,1.0,-0.24,-0.61,-0.6,0.28,1,4278958.0,0.0
1435,4,23,5,1,1.0,0.26,-0.46,-0.6,-0.28,1,4293723.0,0.0
1436,4,23,6,1,1.0,1.92,-1.73,-0.34,-1.4,1,4300178.0,0.0
1437,4,23,7,0,1.0,0.15,0.42,-0.58,0.64,0,4309527.0,0.0
1438,4,23,8,0,1.0,-0.31,2.4,1.07,-0.11,0,4315077.0,0.0
1439,4,23,9,1,-1.0,-1.76,0.98,-0.09,1.32,0,4339925.0,0.0
1440,4,24,0,0,1.0,-3.59,0.52,2.72,3.79,0,4361190.0,0.0
1441,4,24,1,0,1.0,-2.46,-0.03,1.32,3.48,0,4369051.0,0.0
1442,4,24,2,1,1.0,2.13,-1.46,-2.62,0.25,1,4377986.0,0.0
1443,4,24,3,0,-1.0,1.8,0.01,-0.13,1.26,1,4386404.0,0.0
1444,4,24,4,0,1.0,1.16,1.03,0.19,-0.23,0,4392014.0,0.0
1445,4,24,5,1,1.0,0.48,-0.05,-1.15,-0.53,1,4397435.0,0.0
1446,4,24,6,0,1.0,1.8,3.45,2.05,-0.41,0,4402562.0,0.0
1447,4,24,7,0,1.0,-0.91,1.58,2.0,-0.25,0,4416716.0,0.0
1448,4,24,8,0,1.0,-0.8,0.21,0.15,3.96,0,4423330.0,0.0
1449,4,24,9,0,-1.0,1.47,-1.08,-1.13,1.33,1,4428797.0,0.0
1450,4,25,0,0,1.0,2.57,-0.21,1.73,0.45,0,4438707.0,0.0
1451,4,25,1,0,1.0,1.81,-0.58,2.05,-1.23,0,4442492.0,0.0
1452,4,25,2,1,1.0,0.02,-0.91,-0.83,-0.17,1,4449016.0,0.0
1453,4,25,3,0,-1.0,-0.97,2.17,-0.79,1.86,1,4455895.0,0.0
1454,4,25,4,0,-1.0,-0.57,0.85,-1.18,1.96,1,4463370.0,0.0
1455,4,25,5,1,1.0,-1.8,2.3,-1.59,1.79,1,4473152.0,0.0
1456,4,25,6,0,1.0,1.61,-0.28,1.78,-0.92,0,4486672.0,0.0
1457,4,25,7,1,1.0,-0.55,1.05,-0.35,0.25,1,4495879.0,0.0
1458,4,25,8,0,1.0,-1.28,2.04,-0.56,0.64,0,4503294.0,0.0
1459,4,25,9,0,1.0,-0.51,1.08,0.96,0.07,0,4511355.0,0.0
1460,4,26,0,0,-1.0,3.02,-2.81,-0.87,0.31,1,4524203.0,0.0
1461,4,26,1,1,1.0,-2.02,0.98,0.53,-2.87,1,4532014.0,0.0
1462,4,26,2,0,1.0,0.57,0.42,-1.0,2.31,0,4565138.0,0.0
1463,4,26,3,0,1.0,-2.18,4.01,-1.75,0.89,0,4576591.0,0.0
1464,4,26,4,1,1.0,1.12,-2.2,0.32,-1.64,1,4587545.0,0.0
1465,4,26,5,1,1.0,-2.38,0.27,2.62,-3.58,1,4594864.0,0.0
1466,4,26,6,1,1.0,1.51,-0.54,-2.55,-0.22,1,4600441.0,0.0
1467,4,26,7,1,1.0,1.86,-2.23,-1.16,0.71,1,4612441.0,0.0
1468,4,26,8,1,-1.0,-1.34,-0.2,3.57,-1.84,0,4626987.0,0.0
1469,4,26,9,1,1.0,1.45,-2.31,-1.0,-1.55,1,4632775.0,0.0
1470,4,27,0,1,-1.0,-0.45,-1.02,1.42,-0.44,0,4655674.0,0.0
1471,4,27,1,0,1.0,0.02,-2.56,2.95,1.46,0,4664683.0,0.0
1472,4,27,2,0,-1.0,-0.44,1.37,-0.63,0.41,1,4670700.0,0.0
1473,4,27,3,1,-1.0,0.56,-0.51,-0.42,0.28,0,4675508.0,0.0
1474,4,27,4,0,1.0,1.47,0.64,0.46,1.29,0,4679397.0,0.0
1475,4,27,5,0,1.0,4.19,1.11,1.02,1.78,0,4683136.0,0.0
1476,4,27,6,1,-1.0,0.83,-0.2,0.24,-0.2,0,4692135.0,0.0
1477,4,27,7,0,1.0,1.66,-0.72,-0.11,-0.31,0,4699276.0,0.0
1478,4,27,8,1,1.0,-1.92,1.21,-0.92,-0.52,1,4713225.0,0.0
1479,4,27,9,1,1.0,0.79,-3.0,1.91,-1.71,1,4727663.0,0.0
1480,4,28,0,0,1.0,-1.44,1.41,1.2,1.54,0,4739214.0,0.0
1481,4,28,1,0,1.0,-0.33,0.29,0.87,0.44,0,4744789.0,0.0
1482,4,28,2,0,1.0,0.74,0.08,0.12,-0.07,0,4751122.0,0.0
1483,4,28,3,0,1.0,0.6,-0.25,1.27,0.42,0,4756853.0,0.0
1484,4,28,4,0,1.0,-0.65,1.99,1.59,1.74,0,4761269.0,0.0
1485,4,28,5,0,-1.0,-1.03,-0.59,0.93,0.71,1,4772039.0,0.0
1486,4,28,6,0,1.0,-0.34,-0.06,-0.44,1.34,0,4778949.0,0.0
1487,4,28,7,0,1.0,1.33,0.0,0.57,1.65,0,4785253.0,0.0
1488,4,28,8,0,1.0,1.41,1.29,1.63,1.79,0,4789113.0,0.0
1489,4,28,9,0,1.0,-0.45,0.93,1.89,1.58,0,4793973.0,0.0
1490,4,29,0,1,1.0,-1.7,-2.12,-1.82,0.74,1,4800003.0,0.0
1491,4,29,1,0,1.0,0.78,0.68,1.57,0.87,0,4805779.0,0.0
1492,4,29,2,1,1.0,-0.17,0.18,-1.86,-1.09,1,4811536.0,0.0
1493,4,29,3,0,1.0,-1.54,-0.71,0.49,1.37,0,4817719.0,0.0
1494,4,29,4,1,1.0,1.37,0.07,-0.82,-1.76,1,4825660.0,0.0
1495,4,29,5,0,1.0,0.28,1.11,0.97,-0.21,0,4832477.0,0.0
1496,4,29,6,1,1.0,1.4,0.25,-0.4,-0.97,1,4843872.0,0.0
1497,4,29,7,0,1.0,0.52,-0.66,2.87,1.66,0,4847815.0,0.0
1498,4,29,8,0,1.0,-1.31,0.57,0.7,0.77,0,4853906.0,0.0
1499,4,29,9,1,1.0,-1.78,0.66,-1.14,-0.26,1,4860553.0,0.0
1500,5,0,0,0,1.0,-1.44,1.41,1.2,1.54,0,280862.0,0.0
1501,5,0,1,0,1.0,-0.33,0.29,0.87,0.44,0,287675.0,0.0
1502,5,0,2,0,1.0,0.74,0.08,0.12,-0.07,0,297026.0,0.0
1503,5,0,3,0,1.0,0.6,-0.25,1.27,0.42,0,302663.0,0.0
1504,5,0,4,0,1.0,-0.65,1.99,1.59,1.74,0,308713.0,0.0
1505,5,0,5,1,1.0,-1.03,-0.59,0.93,0.71,1,314101.0,0.0
1506,5,0,6,0,1.0,-0.34,-0.06,-0.44,1.34,0,320364.0,0.0
1507,5,0,7,0,1.0,1.33,0.0,0.57,1.65,0,327964.0,0.0
1508,5,0,8,0,1.0,1.41,1.29,1.63,1.79,0,333239.0,0.0
1509,5,0,9,0,1.0,-0.45,0.93,1.89,1.58,0,337902.0,0.0
1510,5,1,0,1,1.0,-1.7,-2.12,-1.82,0.74,1,344690.0,0.0
1511,5,1,1,0,1.0,0.78,0.68,1.57,0.87,0,349452.0,0.0
1512,5,1,2,1,1.0,-0.17,0.18,-1.86,-1.09,1,354190.0,0.0
1513,5,1,3,0,1.0,-1.54,-0.71,0.49,1.37,0,359228.0,0.0
1514,5,1,4,1,1.0,1.37,0.07,-0.82,-1.76,1,363790.0,0.0
1515,5,1,5,0,1.0,0.28,1.11,0.97,-0.21,0,367916.0,0.0
1516,5,1,6,1,1.0,1.4,0.25,-0.4,-0.97,1,372278.0,0.0
1517,5,1,7,0,1.0,0.52,-0.66,2.87,1.66,0,376803.0,0.0
1518,5,1,8,0,1.0,-1.31,0.57,0.7,0.77,0,381916.0,0.0
1519,5,1,9,0,-1.0,-1.78,0.66,-1.14,-0.26,1,385816.0,0.0
1520,5,2,0,0,1.0,-0.45,-1.02,1.42,-0.44,0,394879.0,0.0
1521,5,2,1,0,1.0,0.02,-2.56,2.95,1.46,0,400367.0,0.0
1522,5,2,2,0,-1.0,-0.44,1.37,-0.63,0.41,1,405454.0,0.0
1523,5,2,3,1,-1.0,0.56,-0.51,-0.42,0.28,0,410817.0,0.0
1524,5,2,4,0,1.0,1.47,0.64,0.46,1.29,0,416567.0,0.0
1525,5,2,5,0,1.0,4.19,1.11,1.02,1.78,0,422843.0,0.0
1526,5,2,6,0,1.0,0.83,-0.2,0.24,-0.2,0,430405.0,0.0
1527,5,2,7,1,-1.0,1.66,-0.72,-0.11,-0.31,0,434980.0,0.0
1528,5,2,8,1,1.0,-1.92,1.21,-0.92,-0.52,1,439381.0,0.0
1529,5,2,9,1,1.0,0.79,-3.0,1.91,-1.71,1,444168.0,0.0
1530,5,3,0,0,-1.0,-1.33,-2.75,0.97,-1.13,1,450993.0,0.0
1531,5,3,1,0,-1.0,-1.3,2.63,-2.45,-0.65,1,457531.0,0.0
1532,5,3,2,0,1.0,0.81,-0.58,-0.09,0.93,0,462519.0,0.0
1533,5,3,3,0,-1.0,0.11,-0.09,-0.98,0.95,1,472757.0,0.0
1534,5,3,4,0,-1.0,-0.28,0.22,-2.66,1.43,1,477769.0,0.0
1535,5,3,5,0,1.0,0.22,1.04,-0.59,0.09,0,487595.0,0.0
1536,5,3,6,1,1.0,1.22,-0.73,-2.73,1.84,1,500583.0,0.0
1537,5,3,7,1,1.0,-1.07,-0.53,-0.68,-0.02,1,506408.0,0.0
1538,5,3,8,1,1.0,0.31,-0.81,0.07,0.66,1,515521.0,0.0
1539,5,3,9,1,1.0,-0.17,-0.99,0.24,-0.51,1,526796.0,0.0
1540,5,4,0,0,1.0,-2.68,-1.77,2.02,0.66,0,536997.0,0.0
1541,5,4,1,1,1.0,-0.95,-2.24,1.06,0.02,1,545259.0,0.0
1542,5,4,2,0,1.0,-2.05,-0.77,2.34,2.84,0,551572.0,0.0
1543,5,4,3,0,-1.0,0.37,-1.07,0.17,0.34,1,558847.0,0.0
1544,5,4,4,1,1.0,0.41,0.7,-1.13,-3.63,1,565947.0,0.0
1545,5,4,5,0,1.0,0.67,1.49,-0.29,-0.24,0,573510.0,0.0
1546,5,4,6,1,1.0,0.39,1.1,-1.63,-0.57,1,580411.0,0.0
1547,5,4,7,1,1.0,0.83,-2.95,1.13,-0.07,1,584773.0,0.0
1548,5,4,8,1,1.0,-0.65,-2.24,0.33,-0.33,1,588811.0,0.0
1549,5,4,9,0,1.0,-1.42,1.13,-0.01,0.56,0,592048.0,0.0
1550,5,5,0,0,1.0,2.86,-4.34,2.22,1.76,0,601761.0,0.0
1551,5,5,1,0,1.0,0.99,-3.23,2.56,-0.17,0,606936.0,0.0
1552,5,5,2,0,1.0,0.56,1.68,-1.46,-0.1,0,615049.0,0.0
1553,5,5,3,0,-1.0,0.5,-0.01,-0.41,-0.32,1,626662.0,0.0
1554,5,5,4,0,1.0,-0.65,2.56,0.26,0.44,0,632587.0,0.0
1555,5,5,5,0,1.0,-0.11,1.41,0.64,-0.07,0,642650.0,0.0
1556,5,5,6,1,1.0,-1.31,2.56,-0.21,-0.87,1,652488.0,0.0
1557,5,5,7,1,1.0,-0.77,0.03,0.45,-0.44,1,658151.0,0.0
1558,5,5,8,0,1.0,-0.18,-0.57,2.25,2.12,0,663713.0,0.0
1559,5,5,9,0,1.0,2.31,-0.66,-0.54,1.85,0,669276.0,0.0
1560,5,6,0,1,1.0,-0.01,-0.96,-0.02,0.15,1,680539.0,0.0
1561,5,6,1,1,-1.0,0.51,1.92,-2.52,1.47,0,687327.0,0.0
1562,5,6,2,0,1.0,0.2,0.16,0.38,0.69,0,692752.0,0.0
1563,5,6,3,1,-1.0,-0.84,-2.88,0.29,1.0,0,698327.0,0.0
1564,5,6,4,1,1.0,-2.27,0.63,-0.78,-1.58,1,703302.0,0.0
1565,5,6,5,0,-1.0,-1.08,1.61,0.54,-1.22,1,714128.0,0.0
1566,5,6,6,1,1.0,0.05,-0.69,0.53,-0.9,1,721040.0,0.0
1567,5,6,7,0,-1.0,1.48,1.66,0.17,-2.03,1,727228.0,0.0
1568,5,6,8,1,1.0,-1.01,0.72,-2.34,-0.12,1,731353.0,0.0
1569,5,6,9,0,1.0,-1.3,2.88,-1.02,0.26,0,736641.0,0.0
1570,5,7,0,0,1.0,1.64,1.49,-0.78,0.11,0,742816.0,0.0
1571,5,7,1,1,1.0,-0.73,-0.11,0.5,-0.18,1,750004.0,0.0
1572,5,7,2,0,1.0,1.62,-1.64,1.67,-0.03,0,757017.0,0.0
1573,5,7,3,0,1.0,1.38,1.51,-0.99,-0.21,0,770267.0,0.0
1574,5,7,4,0,1.0,-3.46,-2.86,2.77,1.48,0,775730.0,0.0
1575,5,7,5,1,1.0,-1.9,0.09,-0.72,-1.52,1,781055.0,0.0
1576,5,7,6,1,1.0,-0.16,1.08,0.33,-3.2,1,788393.0,0.0
1577,5,7,7,0,-1.0,0.9,1.48,-1.94,-0.63,1,796406.0,0.0
1578,5,7,8,1,1.0,-2.23,0.58,-0.12,-0.03,1,801081.0,0.0
1579,5,7,9,0,1.0,0.99,1.6,0.06,-1.23,0,804968.0,0.0
1580,5,8,0,1,1.0,-0.37,0.61,-0.27,-2.01,1,811356.0,0.0
1581,5,8,1,0,1.0,0.98,0.04,0.02,0.05,0,818731.0,0.0
1582,5,8,2,1,1.0,-0.35,-0.12,-0.55,-0.41,1,822544.0,0.0
1583,5,8,3,1,-1.0,2.99,0.32,0.0,-1.68,0,826257.0,0.0
1584,5,8,4,1,-1.0,-1.6,0.3,0.36,0.67,0,834082.0,0.0
1585,5,8,5,1,1.0,-2.19,-0.58,-0.69,-1.32,1,838320.0,0.0
1586,5,8,6,0,1.0,-0.48,2.67,2.95,0.87,0,841857.0,0.0
1587,5,8,7,0,1.0,0.34,0.68,0.92,0.37,0,848357.0,0.0
1588,5,8,8,0,1.0,-2.15,2.94,2.51,-1.15,0,851883.0,0.0
1589,5,8,9,0,1.0,-1.02,0.5,0.21,0.38,0,859895.0,0.0
1590,5,9,0,0,1.0,-1.74,1.6,-0.45,1.54,0,865958.0,0.0
1591,5,9,1,1,1.0,0.78,-1.51,-1.02,0.01,1,869996.0,0.0
1592,5,9,2,1,1.0,-0.78,-0.06,-1.6,2.86,1,873333.0,0.0
1593,5,9,3,0,1.0,0.89,0.37,1.05,-1.21,0,876608.0,0.0
1594,5,9,4,0,1.0,2.25,-0.06,1.91,-2.31,0,881171.0,0.0
1595,5,9,5,0,1.0,0.06,0.89,0.74,1.37,0,884484.0,0.0
1596,5,9,6,0,1.0,-0.05,3.37,4.97,-0.56,0,888521.0,0.0
1597,5,9,7,0,1.0,0.27,-0.06,0.51,-0.74,0,896084.0,0.0
1598,5,9,8,0,1.0,1.34,0.26,0.36,-1.19,0,900609.0,0.0
1599,5,9,9,1,1.0,-1.53,-0.11,-0.58,0.82,1,906610.0,0.0
1600,5,10,0,0,-1.0,1.17,-1.69,1.93,0.04,1,915410.0,0.0
1601,5,10,1,1,-1.0,1.31,-0.02,-0.69,0.92,0,920310.0,0.0
1602,5,10,2,0,1.0,0.15,2.95,-3.44,0.38,0,925998.0,0.0
1603,5,10,3,1,1.0,0.14,1.8,-2.1,-1.47,1,930910.0,0.0
1604,5,10,4,1,-1.0,-0.82,-0.46,-1.2,2.03,0,938311.0,0.0
1605,5,10,5,0,-1.0,0.52,-1.91,2.36,0.12,1,942661.0,0.0
1606,5,10,6,0,1.0,1.59,2.63,-2.02,1.38,0,947873.0,0.0
1607,5,10,7,0,1.0,1.32,0.47,-1.44,2.28,0,954049.0,0.0
1608,5,10,8,1,1.0,-0.4,3.07,-1.78,-1.69,1,964049.0,0.0
1609,5,10,9,1,1.0,-0.68,-0.09,-2.01,-0.49,1,967824.0,0.0
1610,5,11,0,1,1.0,-0.65,0.08,-0.11,0.38,1,980100.0,0.0
1611,5,11,1,0,1.0,1.16,-0.24,1.7,1.78,0,984887.0,0.0
1612,5,11,2,0,1.0,0.47,0.96,-1.11,0.53,0,992425.0,0.0
1613,5,11,3,0,1.0,1.67,-2.17,1.88,-0.24,0,998113.0,0.0
1614,5,11,4,0,1.0,1.41,1.52,-1.29,-0.88,0,1002750.0,0.0
1615,5,11,5,0,1.0,-0.11,1.32,0.29,1.52,0,1006313.0,0.0
1616,5,11,6,0,1.0,2.54,-1.55,-1.26,1.66,0,1012488.0,0.0
1617,5,11,7,0,1.0,-1.34,-1.0,2.2,2.36,0,1017688.0,0.0
1618,5,11,8,1,1.0,0.5,-0.23,-1.28,-0.55,1,1026364.0,0.0
1619,5,11,9,0,1.0,0.29,0.95,0.37,0.66,0,1032164.0,0.0
1620,5,12,0,0,1.0,1.28,-1.06,1.44,0.76,0,1038539.0,0.0
1621,5,12,1,0,1.0,-0.67,-1.01,1.83,1.88,0,1046014.0,0.0
1622,5,12,2,1,-1.0,1.56,0.18,-2.01,0.78,0,1051040.0,0.0
1623,5,12,3,0,1.0,0.9,0.54,0.93,-0.03,0,1055015.0,0.0
1624,5,12,4,0,1.0,3.34,-1.82,-0.15,1.44,0,1059502.0,0.0
1625,5,12,5,0,-1.0,-0.5,-0.56,0.68,1.24,1,1064027.0,0.0
1626,5,12,6,0,1.0,-1.32,3.89,0.42,2.08,0,1068803.0,0.0
1627,5,12,7,1,1.0,-0.97,-2.16,0.4,-2.17,1,1072340.0,0.0
1628,5,12,8,1,1.0,0.2,-0.49,-0.12,-1.2,1,1078478.0,0.0
1629,5,12,9,0,-1.0,-1.38,1.15,-0.48,0.8,1,1087541.0,0.0
1630,5,13,0,1,-1.0,-0.46,0.36,0.51,-0.43,0,1093904.0,0.0
1631,5,13,1,1,1.0,-0.58,-0.04,-0.63,-1.28,1,1101604.0,0.0
1632,5,13,2,1,1.0,0.12,-1.78,1.04,0.77,1,1108717.0,0.0
1633,5,13,3,1,1.0,-2.49,-1.98,-1.85,0.74,1,1113329.0,0.0
1634,5,13,4,1,1.0,0.96,-1.0,-0.62,1.82,1,1121092.0,0.0
1635,5,13,5,1,1.0,-1.4,-0.16,-1.41,-0.78,1,1124905.0,0.0
1636,5,13,6,1,1.0,-0.53,-1.29,0.2,-0.18,1,1128255.0,0.0
1637,5,13,7,1,-1.0,-0.47,1.8,-0.59,-1.9,0,1133155.0,0.0
1638,5,13,8,1,1.0,0.82,-1.47,-1.44,2.58,1,1140343.0,0.0
1639,5,13,9,0,1.0,0.61,0.35,1.68,0.89,0,1144068.0,0.0
1640,5,14,0,1,1.0,-0.66,-0.57,-1.1,-0.33,1,1150593.0,0.0
1641,5,14,1,0,1.0,2.72,1.12,-0.08,2.52,0,1153731.0,0.0
1642,5,14,2,1,1.0,-0.64,1.38,-1.26,0.04,1,1157456.0,0.0
1643,5,14,3,1,-1.0,0.99,-1.25,-0.42,1.21,0,1162744.0,0.0
1644,5,14,4,0,1.0,1.18,-1.1,1.24,2.25,0,1166444.0,0.0
1645,5,14,5,1,1.0,0.0,-2.09,2.02,-2.01,1,1170531.0,0.0
1646,5,14,6,0,1.0,-0.51,2.84,-2.0,0.78,0,1175831.0,0.0
1647,5,14,7,0,1.0,2.24,3.87,-2.39,0.31,0,1180757.0,0.0
1648,5,14,8,0,1.0,0.71,0.53,-0.2,0.39,0,1186282.0,0.0
1649,5,14,9,1,1.0,-2.02,-0.68,1.08,-0.28,1,1189945.0,0.0
1650,5,15,0,1,1.0,0.4,-2.21,-2.88,1.12,1,1194770.0,0.0
1651,5,15,1,0,-1.0,0.61,0.14,0.15,-0.61,1,1197995.0,0.0
1652,5,15,2,1,1.0,-3.63,-1.0,-0.95,3.49,1,1204845.0,0.0
1653,5,15,3,0,1.0,0.27,1.73,0.11,-0.1,0,1211683.0,0.0
1654,5,15,4,1,1.0,-0.24,-0.61,-0.6,0.28,1,1216095.0,0.0
1655,5,15,5,1,1.0,0.26,-0.46,-0.6,-0.28,1,1221158.0,0.0
1656,5,15,6,1,1.0,1.92,-1.73,-0.34,-1.4,1,1225621.0,0.0
1657,5,15,7,0,1.0,0.15,0.42,-0.58,0.64,0,1229971.0,0.0
1658,5,15,8,0,1.0,-0.31,2.4,1.07,-0.11,0,1233284.0,0.0
1659,5,15,9,0,1.0,-1.76,0.98,-0.09,1.32,0,1236921.0,0.0
1660,5,16,0,1,-1.0,-0.41,2.01,-0.47,-1.84,0,1244334.0,0.0
1661,5,16,1,0,-1.0,1.05,0.53,1.77,-2.12,1,1251197.0,0.0
1662,5,16,2,1,1.0,-1.24,-1.08,0.26,0.18,1,1255184.0,0.0
1663,5,16,3,1,-1.0,0.33,-0.31,-1.86,1.58,0,1265435.0,0.0
1664,5,16,4,0,1.0,1.57,1.03,1.38,-0.12,0,1269547.0,0.0
1665,5,16,5,1,1.0,-0.83,0.52,-1.38,-1.13,1,1272535.0,0.0
1666,5,16,6,1,1.0,-0.55,-0.97,0.0,0.8,1,1275835.0,0.0
1667,5,16,7,0,-1.0,-0.58,-2.69,1.7,0.99,1,1279435.0,0.0
1668,5,16,8,0,1.0,2.67,1.43,1.73,-2.5,0,1283698.0,0.0
