,feature_names,target_names,task_id
1208,"('Sleephours',)",Moodrating,1208
1209,"('Practicetime',)",Skilllevel,1209
1210,"('Height',)",Weight,1210
1211,"('Stepswalked',)",Caloriesburned,1211
1212,"('Pageviews',)",Adrevenue,1212
1213,"('Rainfall',)",Cropyield,1213
1214,"('Inflationrate',)",Stockprice,1214
1215,"('Interestrate',)",Bondprice,1215
1216,"('Temperature',)",Energyuse,1216
1217,"('Pollutionlevel',)",Healthimpact,1217
1218,"('Population',)",Economicoutput,1218
1219,"('Wordcount',)",Readingtime,1219
1220,"('Ingredientcost',)",Dishprice,1220
1221,"('Traveldistance',)",Transportationcost,1221
1222,"('Advertisingspend',)",Salesrevenue,1222
1223,"('Socialmediafollowers',)",Influencelevel,1223
1224,"('Suppliercosts',)",Retailprice,1224
1225,"('Yearssmoking',)",Lunghealth,1225
1226,"('Sugarintake',)",Toothdecay,1226
1227,"('UVexposure',)",Skindamage,1227
1228,"('Stresslevel',)",Productivity,1228
1229,"('Noiselevel',)",Hearingloss,1229
1230,"('Altitude',)",Atmosphericpressure,1230
1231,"('Moviebudget',)",Boxofficerevenue,1231
1232,"('Bandwidth',)",Downloadspeed,1232
1233,"('Inventorylevel',)",Lostsales,1233
1234,"('Unemploymentrate',)",Crimelevel,1234
1235,"('Interestrates',)",Exchangerates,1235
1236,"('Firmassets',)",Stockprice,1236
1237,"('Pastsales',)",Futuredemand,1237
1238,"('Searchrank',)",Websiteclicks,1238
1239,"('Promotionbudget',)",Brandawareness,1239
1240,"('Sugarcontent',)",Tasterating,1240
1241,"('Inequalitylevel',)",Socialunrest,1241
1242,"('emissions',)",Climateimpact,1242
1243,"('Fertilizeruse',)",Cropyield,1243
1244,"('Drugdosage',)",Treatmentefficacy,1244
1245,"('Neuronconnections',)",Intelligence,1245
1246,"('Populationdensity',)",Diseasespread,1246
1247,"('Satisfactionscore',)",Customerloyalty,1247
1248,"('Smokingrate',)",Cancercases,1248
1249,"('Debtlevel',)",Bankruptcyrisk,1249
1250,"('Calorieintake',)",Weightgain,1250
1251,"('Commutetime',)",Workproductivity,1251
1252,"('Processingpower',)",Computingspeed,1252
1253,"('Batterycapacity',)",Deviceusagetime,1253
1254,"('Memorycapacity',)",Multitaskingability,1254
1255,"('Imageresolution',)",Photoquality,1255
1256,"('Datavolume',)",Networkcongestion,1256
1257,"('Carweight',)",Fuelefficiency,1257
1258,"('Windspeed',)",Turbinepoweroutput,1258
1259,"('Doctoravailability',)",Mortalityrate,1259
1260,"('Policefunding',)",Crimerate,1260
1261,"('Teacherquality',)",Testscores,1261
1262,"('R&Dspending',)",Innovationlevel,1262
1263,"('Fertilityrate',)",Populationgrowth,1263
1264,"('Oceanacidity',)",Coralhealth,1264
1265,"('Forestarea',)",Oxygenproduction,1265
1266,"('Employeeengagement',)",Customersatisfaction,1266
1267,"('Costperclick',)",Websiteconversions,1267
1268,"('Housingsupply',)",Rentalcosts,1268
1269,"('Interestrates',)",Consumptionspending,1269
1270,"('Screentime',)",Eyestrain,1270
1271,"('Noiselevels',)",Stresshormone,1271
1272,"('Precipitation',)",Reservoirlevels,1272
1273,"('Policyuncertainty',)",Investmentlevels,1273
1274,"('Particulates',)",Respiratorydisease,1274
1275,"('Tuitionfees',)",Studentdebt,1275
1276,"('Vehiclespeed',)",Accidentseverity,1276
1277,"('Proteinintake',)",Musclegain,1277
1278,"('Practicehours',)",Concertperformance,1278
1279,"('Studytime',)",Examperformance,1279
1280,"('Materialstrength',)",Buildingstability,1280
1281,"('Taxrate',)",Governmentrevenue,1281
1282,"('Cultivatedland',)",Foodsupply,1282
1283,"('Forestloss',)",Speciesextinction,1283
1284,"('Employeepay',)",Retentionrate,1284
1285,"('Drugcompliance',)",Treatmentoutcomes,1285
1286,"('Rehabilitation',)",Recidivismrates,1286
1287,"('Preventativecare',)",Hospitaladmissions,1287
1288,"('Employeeloyalty',)",Customerretention,1288
1289,"('Dietquality',)",Lifeexpectancy,1289
1290,"('Candidatefunds',)",Votesreceived,1290
1291,"('Rainfall',)",Lakelevels,1291
1292,"('Trainingdata',)",AIperformance,1292
1293,"('R&Dinvestment',)",Technologicalprogress,1293
1294,"('Politicalstability',)",Foreigninvestment,1294
1295,"('Receptionquality',)",Calldropoutrate,1295
1296,"('Exercisefrequency',)",Cholesterollevels,1296
1297,"('Classattendance',)",Graduationrate,1297
1298,"('Securityspending',)",Databreaches,1298
1299,"('Employeewages',)",Strikesandprotests,1299
1300,"('Roomsize',)",Electricitybill,1300
1301,"('Milesdriven',)",Gasusage,1301
1302,"('Studytime',)",Testscore,1302
1303,"('Ingredients',)",Tasterating,1303
1304,"('Temperature',)",Plantgrowth,1304
1305,"('Rainfall',)",Cropyield,1305
1306,"('Exercisetime',)",Caloriesburned,1306
1307,"('Foodeaten',)",Weightchange,1307
1308,"('Payraise',)",Jobsatisfaction,1308
1309,"('Medicationdose',)",Painrelief,1309
1310,"('Altitude',)",Oxygenlevel,1310
1311,"('Lightexposure',)",VitaminDlevel,1311
1312,"('Caloriesconsumed',)",Weightgain,1312
1313,"('Hoursworked',)",Incomeearned,1313
1314,"('Interestrate',)",Investmentearnings,1314
1315,"('Threadcount',)",Sheetsoftness,1315
1316,"('Internetspeed',)",Downloadtime,1316
1317,"('CPUcores',)",Renderingtime,1317
1318,"('Classattendance',)",Examgrade,1318
1319,"('Price',)",Demand,1319
1320,"('Mass',)",Gravitationalforce,1320
1321,"('Velocity',)",Kineticenergy,1321
1322,"('Sugarcontent',)",Sweetness,1322
1323,"('Population',)",Pollutionlevel,1323
1324,"('Training',)",Strengthgained,1324
1325,"('Age',)",Insurancepremium,1325
1326,"('Experience',)",Salary,1326
1327,"('Inflation',)",Costofliving,1327
1328,"('BMI',)",Healthrisk,1328
1329,"('Practice',)",Skilllevel,1329
1330,"('Fatintake',)",Cholesterollevel,1330
1331,"('Smoking',)",Lungcapacity,1331
1332,"('Debt',)",Creditscore,1332
1333,"('Commutetime',)",Stresslevel,1333
1334,"('Pollution',)",Asthmarate,1334
1335,"('Rainfall',)",Lakelevel,1335
1336,"('Stockperformance',)",Investmentreturn,1336
1337,"('Workhours',)",Productivitylevel,1337
1338,"('Sleep',)",Alertness,1338
1339,"('Composition',)",Flavorintensity,1339
1340,"('Unemployment',)",Crimerate,1340
1341,"('Practicetime',)",Musicskill,1341
1342,"('Education',)",Incomelevel,1342
1343,"('Studyhours',)",Knowledgegained,1343
1344,"('Pesticidesused',)",Cropyield,1344
1345,"('Budgetsurplus',)",Inflationrate,1345
1346,"('Exercise',)",Moodlevel,1346
1347,"('Proteinintake',)",Musclegrowth,1347
1348,"('UVexposure',)",Skindamage,1348
1349,"('Pavlovianconditioning',)",Salivation,1349
1350,"('Memoryencodingtime',)",Recallaccuracy,1350
1351,"('Neuronfiringrate',)",Reactiontime,1351
1352,"('Geneticdiversity',)",Speciesresilience,1352
1353,"('Tumormetastases',)",Survivalrate,1353
1354,"('Drugdose',)",Toxicity,1354
1355,"('Enginesize',)",Horsepower,1355
1356,"('Threadcount',)",Durability,1356
1357,"('Fatigue',)",Injuryrisk,1357
1358,"('Practice',)",Golfscore,1358
1359,"('Internetusage',)",Cyberbullyingincidents,1359
1360,"('Wealthgap',)",Socialunrest,1360
1361,"('Noisepollution',)",Stresshormonelevel,1361
1362,"('Diet',)",Gutmicrobiomediversity,1362
1363,"('Studytime',)",Examperformance,1363
1364,"('Alcohol',)",Liverenzymelevels,1364
1365,"('Screentime',)",Myopiaprogression,1365
1366,"('Smokingrate',)",Lungdisease,1366
1367,"('Populationdensity',)",Diseasetransmission,1367
1368,"('Deforestation',)",Speciesextinctionrate,1368
1369,"('Exercise',)",Depressionalleviation,1369
1370,"('Dietaryfiber',)",Bowelregularity,1370
1371,"('Advertising',)",Brandawareness,1371
1372,"('Rainfall',)",Riverflowrate,1372
1373,"('Investment',)",Economicgrowth,1373
1374,"('Minimumwage',)",Unemploymentrate,1374
1375,"('Stresslevel',)",Telomereshortening,1375
1376,"('Bloodpressure',)",Strokerisk,1376
1377,"('Familyhistory',)",Diseaselikelihood,1377
1378,"('Platecollisions',)",Volcanicactivity,1378
1379,"('Visualstimuli',)",Neuralactivation,1379
1380,"('Synapseformation',)",Memoryconsolidation,1380
1381,"('Proteinfoldingrate',)",Enzymeefficiency,1381
1382,"('Mutationrate',)",Antibioticresistance,1382
1383,"('Parentingstyle',)",Self,1383
1384,"('Practicehours',)",Concertperformance,1384
1385,"('Waterintake',)",Kidneystoneprevention,1385
1386,"('Studytime',)",Knowledgeretention,1386
1387,"('Extroversion',)",Numberoffriends,1387
1388,"('Diet',)",Obesitymarkerlevels,1388
1389,"('Sunspots',)",Radiointerference,1389
1390,"('emissions',)",Polaricemelt,1390
1391,"('Studentmotivation',)",Graduationrate,1391
1392,"('Loneliness',)",Depressionrisk,1392
1393,"('Wealthinequality',)",Crimerate,1393
1394,"('Thermalenergy',)",Molecularvibration,1394
1395,"('Stresshormones',)",Immunefunction,1395
1396,"('Binoculardisparity',)",Depthperception,1396
1397,"('Practice',)",Golfhandicap,1397
1398,"('Mediterraneandiet',)",Hearthealth,1398
1399,"('Traveltime',)",Arrivaltime,1399
1400,"('Ingredientamount',)",Tasterating,1400
1401,"('Studytime',)",Testscore,1401
1402,"('Exerciseduration',)",Caloriesburned,1402
1403,"('Medicationdose',)",Painlevel,1403
1404,"('Age',)",Height,1404
1405,"('Practicetime',)",Skilllevel,1405
1406,"('Temperature',)",Plantgrowth,1406
1407,"('Lightexposure',)",Flowerbloom,1407
1408,"('Fertilizeramount',)",Cropyield,1408
1409,"('Rainfall',)",Reservoirlevel,1409
1410,"('Windspeed',)",Powergenerated,1410
1411,"('Inflationrate',)",Stockprice,1411
1412,"('Interestrate',)",Bondprice,1412
1413,"('Marketingbudget',)",Salesrevenue,1413
1414,"('R&Dspending',)",Patentsfiled,1414
1415,"('Populationdensity',)",Housingprice,1415
1416,"('Noiselevel',)",Stresslevel,1416
1417,"('Pollencount',)",Allergyseverity,1417
1418,"('Enginesize',)",Horsepower,1418
1419,"('Threadcount',)",Fabricsoftness,1419
1420,"('Batterthickness',)",Pancakefluffiness,1420
1421,"('Marinadetime',)",Tenderness,1421
1422,"('Oventemperature',)",Baketime,1422
1423,"('Humidity',)",Curlinessofhair,1423
1424,"('SoilpH',)",Planthealth,1424
1425,"('Altitude',)",Atmosphericpressure,1425
1426,"('Salinity',)",Sealifeabundance,1426
1427,"('Fatcontent',)",Calorielevel,1427
1428,"('Fiberamount',)",Digestiontime,1428
1429,"('Proteinamount',)",Musclegrowth,1429
1430,"('UVindex',)",Sunburnrisk,1430
1431,"('Hydrationlevel',)",Energylevel,1431
1432,"('Bodymassindex',)",Healthrisks,1432
1433,"('Bloodsugarlevel',)",Insulinneed,1433
1434,"('Smokingamount',)",Cancerrisk,1434
1435,"('Alcoholamount',)",Liverdamage,1435
1436,"('Virusexposure',)",Infectionlikelihood,1436
1437,"('Toxindosage',)",Mortalityrate,1437
1438,"('Carage',)",Maintenanceneeds,1438
1439,"('Mileage',)",Trade,1439
1440,"('Houseage',)",Repaircosts,1440
1441,"('Equipmentusage',)",Failurerate,1441
1442,"('Productrecalls',)",Brandloyalty,1442
1443,"('Adspending',)",Brandawareness,1443
1444,"('Promotionfrequency',)",Saleslift,1444
1445,"('Storeambience',)",Purchaseamount,1445
1446,"('Menuinnovation',)",Customervisits,1446
1447,"('Roomsize',)",Occupancylimit,1447
1448,"('Seatingspace',)",Comfortlevel,1448
1449,"('Headphonequality',)",Listeningenjoyment,1449
1450,"('Monitorsize',)",Eyestrain,1450
1451,"('Mattressfirmness',)",Sleepquality,1451
1452,"('Detergentamount',)",Stainremoval,1452
1453,"('Bleachconcentration',)",Whiteness,1453
1454,"('Shampoousage',)",Hairshine,1454
1455,"('Makeuptutorials',)",Skillimprovement,1455
1456,"('Practiceshots',)",Scoringaverage,1456
1457,"('Ballspin',)",Curveamount,1457
1458,"('Gearratio',)",Acceleration,1458
1459,"('Tiretread',)",Wettraction,1459
1460,"('Wingshape',)",Liftgenerated,1460
1461,"('Finshape',)",Swimspeed,1461
1462,"('Wheelsize',)",Obstacleclearance,1462
1463,"('Suspensionsettings',)",Handlingrating,1463
1464,"('Fuelmixture',)",Engineknocking,1464
1465,"('Compressionratio',)",Enginepower,1465
1466,"('Workerskills',)",Taskspeed,1466
1467,"('Managementmethods',)",Employeeretention,1467
1468,"('Interviewduration',)",Hiringdecisions,1468
1469,"('Safetyregulations',)",Injuryrate,1469
1470,"('Policepatrols',)",Crimerate,1470
1471,"('Teacherquality',)",Studentscores,1471
1472,"('Classsize',)",Student,1472
1473,"('Generosity',)",Happinesslevel,1473
1474,"('Meditationtime',)",Stressreduction,1474
1475,"('Friendcount',)",Lonelinessrating,1475
1476,"('Familytime',)",Bondstrength,1476
1477,"('Datenights',)",Relationshiphappiness,1477
1478,"('Choresplit',)",Relationshiptension,1478
1479,"('Sleepamount',)",Cognitivesharpness,1479
1480,"('Fastfood',)",Healthproblems,1480
1481,"('Screentime',)",Attentionspan,1481
1482,"('Sugarintake',)",Cavityrisk,1482
1483,"('Savingsrate',)",Retirementreadiness,1483
1484,"('Debtlevel',)",Bankruptcyrisk,1484
1485,"('Insurancecoverage',)",Out,1485
1486,"('Backupfrequency',)",Datalossrisk,1486
1487,"('Securitypatches',)",Hackerresilience,1487
1488,"('Redundancy',)",Uptimepercentage,1488
1489,"('Inspectionfrequency',)",Safetyincidents,1489
1490,"('Employeetraining',)",Customersatisfaction,1490
1491,"('Processingpower',)",Taskcompletiontime,1491
1492,"('Memorycapacity',)",Multitaskingability,1492
1493,"('Batterycapacity',)",Usagetimebetweencharges,1493
1494,"('Materialstrength',)",Structurestability,1494
1495,"('Sensorsensitivity',)",Detectionrange,1495
1496,"('Filterdensity',)",Particlefiltration,1496
1497,"('AImodelcomplexity',)",Predictionaccuracy,1497
1498,"('Experimentduration',)",Scientificdiscovery,1498
1499,"('Height',)",Weight,1499
1500,"('Age',)",Income,1500
1501,"('Milesdriven',)",Gasusage,1501
1502,"('Studytime',)",Testscore,1502
1503,"('Caloriesconsumed',)",Weightchange,1503
1504,"('Temperature',)",Plantgrowth,1504
1505,"('Rainfall',)",Cropyield,1505
1506,"('Advertisingspend',)",Salesrevenue,1506
1507,"('Yearsofeducation',)",Salary,1507
1508,"('Experience',)",Jobperformance,1508
1509,"('Exercisetime',)",Fitnesslevel,1509
1510,"('Sleepduration',)",Alertness,1510
1511,"('Loanamount',)",Interestpaid,1511
1512,"('Squarefootage',)",Marketvalue,1512
1513,"('Ingredients',)",Tasterating,1513
1514,"('Yearsplayed',)",Skilllevel,1514
1515,"('Practicetime',)",Competitionscore,1515
1516,"('Hoursworked',)",Jobsatisfaction,1516
1517,"('Commutedistance',)",Stresslevel,1517
1518,"('Medicationdose',)",Symptomrelief,1518
1519,"('Friendcount',)",Lonelinessrating,1519
1520,"('Complaintslogged',)",Customerretention,1520
1521,"('Websitetraffic',)",Salesconversions,1521
1522,"('Socialmediaposts',)",Engagement,1522
1523,"('Studyhours',)",Examresult,1523
1524,"('Mileswalked',)",Caloriesburned,1524
1525,"('Inflationrate',)",Costofliving,1525
1526,"('Unemploymentrate',)",Consumerconfidence,1526
1527,"('Supply',)",Demand,1527
1528,"('Effort',)",Reward,1528
1529,"('Risk',)",Return,1529
1530,"('Quality',)",Price,1530
1531,"('Input',)",Output,1531
1532,"('Cause',)",Effect,1532
1533,"('Resourcesused',)",Productivitylevel,1533
1534,"('Employeesatisfaction',)",Retentionrate,1534
1535,"('Population',)",Pollutionlevel,1535
1536,"('Smokingrate',)",Healthcarecosts,1536
1537,"('R&Dinvestment',)",Innovationlevel,1537
1538,"('Diversity',)",Creativity,1538
1539,"('Transparency',)",Trust,1539
1540,"('Budget',)",Filmrevenue,1540
1541,"('Songlength',)",Streams,1541
1542,"('Reviews',)",Sales,1542
1543,"('Bids',)",Winrate,1543
1544,"('Impressions',)",Conversions,1544
1545,"('Visitors',)",Signups,1545
1546,"('Outreach',)",Donations,1546
1547,"('Pagespeed',)",Bouncerate,1547
1548,"('Links',)",Rank,1548
1549,"('Errors',)",Crashes,1549
1550,"('Bugs',)",Usercomplaints,1550
1551,"('Supporttickets',)",Renewals,1551
1552,"('Mentions',)",Brandawareness,1552
1553,"('Promotions',)",Storetraffic,1553
1554,"('Discounts',)",Saleslift,1554
1555,"('Spend',)",Pointsearned,1555
1556,"('Shares',)",Viralreach,1556
1557,"('Lightexposure',)",Plantheight,1557
1558,"('Fertilizer',)",Cropyield,1558
1559,"('Neuroncount',)",Memorycapacity,1559
1560,"('Genes',)",Traitsexpressed,1560
1561,"('Trainingexamples',)",Modelaccuracy,1561
1562,"('Parameters',)",Performance,1562
1563,"('Layers',)",Modelcomplexity,1563
1564,"('Epochs',)",Modelconvergence,1564
1565,"('Exploration',)",Optimalstrategy,1565
1566,"('Optionsconsidered',)",Satisfaction,1566
1567,"('Trials',)",Successrate,1567
1568,"('Attempts',)",Mastery,1568
1569,"('Iterations',)",Quality,1569
1570,"('Queries',)",Relevance,1570
1571,"('Clicks',)",Conversionprobability,1571
1572,"('Impressions',)",Brandrecall,1572
1573,"('Touchpoints',)",Loyalty,1573
1574,"('Reviews',)",Bookingconversion,1574
1575,"('Listings',)",Bookings,1575
1576,"('Guests',)",Occupancyrate,1576
1577,"('Nightsbooked',)",Revenue,1577
1578,"('Messagessent',)",Engagement,1578
1579,"('Followers',)",Influence,1579
1580,"('Teststaken',)",Masterylevel,1580
1581,"('Questionsanswered',)",Competence,1581
1582,"('Simulationsrun',)",Preparedness,1582
1583,"('Repetitions',)",Fluency,1583
1584,"('Diversity',)",Innovation,1584
1585,"('Collaboration',)",Productivity,1585
1586,"('Transparency',)",Trust,1586
1587,"('Flexibility',)",Agility,1587
1588,"('Experimentation',)",Insightsgained,1588
1589,"('Feedback',)",Improvement,1589
1590,"('Effort',)",Skillgain,1590
1591,"('Consistency',)",Habitformation,1591
1592,"('Contribution',)",Teamcohesion,1592
1593,"('Leadership',)",Groupperformance,1593
1594,"('Listening',)",Understanding,1594
1595,"('Empathy',)",Relationshipsstrengthened,1595
1596,"('Courage',)",Resilience,1596
1597,"('Awareness',)",Wisdomgained,1597
1598,"('Compassion',)",Fulfillment,1598
1599,"('Traveltime',)",Arrivaltime,1599
1600,"('Ingredientamount',)",Tasterating,1600
1601,"('Studytime',)",Testscore,1601
1602,"('Practicetime',)",Skilllevel,1602
1603,"('Height',)",Reach,1603
1604,"('Width',)",Area,1604
1605,"('Length',)",Volume,1605
1606,"('Weight',)",Shippingcost,1606
1607,"('Calories',)",Energylevel,1607
1608,"('Sleepduration',)",Alertness,1608
1609,"('Exerciseduration',)",Fitnesslevel,1609
1610,"('Age',)",Lifeexpectancy,1610
1611,"('Income',)",Savingsamount,1611
1612,"('Rainfall',)",Cropyield,1612
1613,"('Temperature',)",Plantgrowth,1613
1614,"('Fertilizer',)",Plantheight,1614
1615,"('Lightexposure',)",Flowerbloom,1615
1616,"('Altitude',)",Oxygenlevel,1616
1617,"('Pollution',)",Healthproblems,1617
1618,"('Noiselevel',)",Hearingloss,1618
1619,"('Glucoselevel',)",Insulindose,1619
1620,"('Drugdosage',)",Effectiveness,1620
1621,"('Force',)",Acceleration,1621
1622,"('Mass',)",Momentum,1622
1623,"('Velocity',)",Kineticenergy,1623
1624,"('Current',)",Power,1624
1625,"('Voltage',)",Amperage,1625
1626,"('Frequency',)",Wavelength,1626
1627,"('Pressure',)",Volume,1627
1628,"('Speed',)",Fuelefficiency,1628
1629,"('Sugaramount',)",Sweetness,1629
1630,"('Acidity',)",pH,1630
1631,"('Hardness',)",Toughness,1631
1632,"('Softness',)",Comfort,1632
1633,"('Brightness',)",Visibility,1633
1634,"('Loudness',)",Hearingdamage,1634
1635,"('Saltconcentration',)",Thirst,1635
1636,"('Proteinamount',)",Musclegrowth,1636
1637,"('Fatintake',)",Weightgain,1637
1638,"('Fiberamount',)",Digestivehealth,1638
1639,"('VitaminC',)",Immunefunction,1639
1640,"('Smokingamount',)",Lungproblems,1640
1641,"('Alcoholamount',)",Liverproblems,1641
1642,"('UVexposure',)",Sunburnrisk,1642
1643,"('Virusexposure',)",Infectionrisk,1643
1644,"('Bacteriaamount',)",Contamination,1644
1645,"('Toxinlevel',)",Organdamage,1645
1646,"('Stresslevel',)",Anxiety,1646
1647,"('Loneliness',)",Depression,1647
1648,"('Airquality',)",Respiratoryillness,1648
1649,"('Gunavailability',)",Homiciderate,1649
1650,"('Policefunding',)",Crimerate,1650
1651,"('Educationfunding',)",Testscores,1651
1652,"('Highwaywidth',)",Trafficflow,1652
1653,"('Bridgestrength',)",Weightlimit,1653
1654,"('Insulation',)",Heatretention,1654
1655,"('Reflectivity',)",Temperature,1655
1656,"('Permeability',)",Moisturelevel,1656
1657,"('Flexibility',)",Durability,1657
1658,"('Transparency',)",Visibility,1658
1659,"('Conductivity',)",Currentflow,1659
1660,"('Reactivity',)",Reactionrate,1660
1661,"('Solubility',)",Dissolutionrate,1661
1662,"('Density',)",Buoyancy,1662
1663,"('Acidity',)",Corrosionrate,1663
1664,"('Hardness',)",Wearresistance,1664
1665,"('Brittleness',)",Fracturerisk,1665
1666,"('Softness',)",Absorbency,1666
1667,"('Adhesiveness',)",Bondstrength,1667
1668,"('Absorbency',)",Spillcontainment,1668
1669,"('Permeability',)",Filtrationrate,1669
1670,"('Reflectivity',)",Glare,1670
1671,"('Transmissivity',)",Signalstrength,1671
1672,"('Conductivity',)",Powerloss,1672
1673,"('Heatcapacity',)",Temperaturechange,1673
1674,"('Compressibility',)",Pressurechange,1674
1675,"('Expansibility',)",Thermalstress,1675
1676,"('Elasticity',)",Deformation,1676
1677,"('Pliability',)",Bendradius,1677
1678,"('Malleability',)",Formability,1678
1679,"('Ductility',)",Elongation,1679
1680,"('Hardness',)",Machinability,1680
1681,"('Strength',)",Loadcapacity,1681
1682,"('Toughness',)",Impactenergy,1682
1683,"('Sharpness',)",Cuttingability,1683
1684,"('Smoothness',)",Friction,1684
1685,"('Viscosity',)",Flowrate,1685
1686,"('Volatility',)",Evaporationrate,1686
1687,"('Reactivity',)",Explosionrisk,1687
1688,"('Toxicity',)",Contaminationrisk,1688
1689,"('Virulence',)",Infectionrate,1689
1690,"('Allergenicity',)",Reactionseverity,1690
1691,"('Addictiveness',)",Dependency,1691
1692,"('Stimulation',)",Alertnesslevel,1692
1693,"('Sedation',)",Relaxationlevel,1693
1694,"('Saturation',)",Intensity,1694
1695,"('Opacity',)",Blockageamount,1695
1696,"('Turbidity',)",Clarity,1696
1697,"('Salinity',)",Freezingpoint,1697
1698,"('Acidity',)",Corrosionrate,1698
1699,"('Reactiontime',)",Accuracy,1699
1700,"('tDCScurrent',)",Mood,1700
1701,"('Musictempo',)",Heartrate,1701
1702,"('Imagebrightness',)",Perceivedcontrast,1702
1703,"('Fontsize',)",Readingspeed,1703
1704,"('Roomtemperature',)",Productivity,1704
1705,"('Sleepduration',)",Alertness,1705
1706,"('Calorieintake',)",Weightchange,1706
1707,"('Studytime',)",Testscore,1707
1708,"('Noiselevel',)",Stress,1708
1709,"('Drugdosage',)",Painrelief,1709
1710,"('Exerciseduration',)",Fitness,1710
1711,"('Commutetime',)",Fatigue,1711
1712,"('Socialmediause',)",Loneliness,1712
1713,"('TVviolence',)",Aggression,1713
1714,"('Pollutionlevel',)",Diseaserate,1714
1715,"('Rainfall',)",Cropyield,1715
1716,"('Teachingquality',)",Studentgrowth,1716
1717,"('IQ',)",Problemsolvingability,1717
1718,"('Practicetime',)",Skilllevel,1718
1719,"('Age',)",Memoryability,1719
1720,"('Classsize',)",Studentengagement,1720
1721,"('Propertytax',)",Cityrevenue,1721
1722,"('Unemploymentrate',)",Consumersentiment,1722
1723,"('Interestrate',)",Investmentamount,1723
1724,"('Rewardmagnitude',)",Motivation,1724
1725,"('Proteinintake',)",Musclegain,1725
1726,"('Caffeinedose',)",Alertness,1726
1727,"('Studyduration',)",Examperformance,1727
1728,"('Lightintensity',)",Mood,1728
1729,"('Sugarintake',)",Energylevel,1729
1730,"('Humidity',)",Discomfort,1730
1731,"('Relationshipduration',)",Intimacy,1731
1732,"('Screentime',)",Eyestrain,1732
1733,"('Stresslevel',)",Bloodpressure,1733
1734,"('Alcoholuse',)",Inhibitions,1734
1735,"('Friendcount',)",Happiness,1735
1736,"('Workhours',)",Burnout,1736
1737,"('Populationdensity',)",Aggression,1737
1738,"('Advertisingspend',)",Salesrevenue,1738
1739,"('Cloudcover',)",Electricitydemand,1739
1740,"('Height',)",Strength,1740
1741,"('Rentprice',)",Housingdemand,1741
1742,"('Teachingmethods',)",Knowledgeretention,1742
1743,"('Micronutrients',)",Immunity,1743
1744,"('Therapysessions',)",Recoveryprogress,1744
1745,"('Sunspots',)",Solaractivity,1745
1746,"('Debtload',)",Bankruptcyrate,1746
1747,"('Inflationrate',)",Consumerconfidence,1747
1748,"('Familysupport',)",Resilience,1748
1749,"('Studyeffort',)",Gradeaverage,1749
1750,"('intake',)",Inflammation,1750
1751,"('Marketvolatility',)",Investoranxiety,1751
1752,"('Highfructosecornsyrupintake',)",Obesityprevalence,1752
1753,"('Precipitation',)",Lakewaterlevel,1753
1754,"('Stimulantintake',)",Addictionrisk,1754
1755,"('Phoneusebeforebedtime',)",Sleepquality,1755
1756,"('Commutedistance',)",Turnoverrate,1756
1757,"('Minimumwage',)",Employmentrate,1757
1758,"('Medicalerrors',)",Mortalityrate,1758
1759,"('incomeratio',)",Loandefaultrate,1759
1760,"('CEOcompensation',)",Firmperformance,1760
1761,"('Deforestationrate',)",Speciesextinction,1761
1762,"('Microplasticpollution',)",Toxinaccumulation,1762
1763,"('Newsconsumption',)",Polarization,1763
1764,"('lifebalancepolicies',)",Employeewellbeing,1764
1765,"('Drugcosts',)",Treatmentadherence,1765
1766,"('Smokingrate',)",Lungcancercases,1766
1767,"('Forestfireseverity',)",Erosionandflooding,1767
1768,"('Prisonpopulationsize',)",Recidivismrate,1768
1769,"('Meditationpractice',)",Stressresilience,1769
1770,"('Probioticdose',)",Guthealth,1770
1771,"('Homesquarefootage',)",Happiness,1771
1772,"('Adexposure',)",Brandawareness,1772
1773,"('Advertisingclaims',)",Trustinbrand,1773
1774,"('Employeeengagementinitiatives',)",Productivity,1774
1775,"('R&Dexpenditure',)",Innovationoutput,1775
1776,"('Employeehealthinvestments',)",Absenteeism,1776
1777,"('Lobbyingspend',)",Policyinfluence,1777
1778,"('Whistleblowerprotections',)",Corruptionexposure,1778
1779,"('Schoolfundingequity',)",Achievementgaps,1779
1780,"('Policingstrategies',)",Publicsafety,1780
1781,"('Voteraccesspolicies',)",Turnout,1781
1782,"('Greenspaceavailability',)",Wellbeing,1782
1783,"('Workflexibilityoptions',)",Retentionrate,1783
1784,"('Paidfamilyleaveduration',)",Bondingtime,1784
1785,"('Mentalhealthcareaccess',)",Suiciderate,1785
1786,"('Publictransitreliability',)",Ridership,1786
1787,"('Renewableenergyincentives',)",Adoptionrate,1787
1788,"('Teachersalaries',)",Applicantquality,1788
1789,"('Farmsubsidies',)",Cropyields,1789
1790,"('Drugsentencingdisparities',)",Incarcerationdisparities,1790
1791,"('Newsmediatrustworthiness',)",Politicalpolarization,1791
1792,"('Housingaffordability',)",Homelessness,1792
1793,"('Tradepolicy',)",Employmentinaffectedindustries,1793
1794,"('Campaignfinancelaws',)",Specialinterestinfluence,1794
1795,"('Childcaresupport',)",Women,1795
1796,"('Pavementquality',)",Vehiclerepaircosts,1796
1797,"('patientratios',)",Patientsatisfaction,1797
1798,"('Educationalattainment',)",Lifetimeearnings,1798
1799,"('Reactiontime',)",Accuracy,1799
1800,"('Visualability',)",Readingspeed,1800
1801,"('Pitchlevel',)",Vocalrange,1801
